point_id,point_label,x_m,solver,solver_label,elapsed_days,head_m,clearance_m
near_toe,Near toe,265.0,modflownwt,MODFLOW-NWT,540.0,5.726369539896647,-0.9611304601033526
near_toe,Near toe,265.0,modflownwt,MODFLOW-NWT,570.0,5.636257489522298,-1.0512425104777021
near_toe,Near toe,265.0,modflownwt,MODFLOW-NWT,600.0,5.558893044789632,-1.1286069552103681
near_toe,Near toe,265.0,modflownwt,MODFLOW-NWT,630.0,5.492284774780273,-1.1952152252197266
near_toe,Near toe,265.0,modflownwt,MODFLOW-NWT,660.0,5.434879461924235,-1.2526205380757647
near_toe,Near toe,265.0,modflownwt,MODFLOW-NWT,690.0,5.385488986968994,-1.3020110130310059
near_toe,Near toe,265.0,modflownwt,MODFLOW-NWT,720.0,5.342784404754639,-1.3447155952453613
near_toe,Near toe,265.0,modflow6,MODFLOW 6,30.0,5.192359146116626,-1.495140853883374
near_toe,Near toe,265.0,modflow6,MODFLOW 6,60.0,5.548008388352666,-1.1394916116473341
near_toe,Near toe,265.0,modflow6,MODFLOW 6,90.0,6.075133085069695,-0.6123669149303046
near_toe,Near toe,265.0,modflow6,MODFLOW 6,120.0,6.6924083306911255,0.0049083306911255065
near_toe,Near toe,265.0,modflow6,MODFLOW 6,150.0,7.1180998660428365,0.4305998660428365
near_toe,Near toe,265.0,modflow6,MODFLOW 6,180.0,7.379484313041016,0.6919843130410159
near_toe,Near toe,265.0,modflow6,MODFLOW 6,210.0,7.267511948069103,0.5800119480691031
near_toe,Near toe,265.0,modflow6,MODFLOW 6,240.0,7.146258418451642,0.4587584184516418
near_toe,Near toe,265.0,modflow6,MODFLOW 6,270.0,7.02368467073645,0.33618467073644975
near_toe,Near toe,265.0,modflow6,MODFLOW 6,300.0,6.898269176988496,0.21076917698849584
near_toe,Near toe,265.0,modflow6,MODFLOW 6,330.0,6.761769540951676,0.0742695409516756
near_toe,Near toe,265.0,modflow6,MODFLOW 6,360.0,6.649304866897261,-0.03819513310273859
near_toe,Near toe,265.0,modflow6,MODFLOW 6,390.0,6.439824409843929,-0.24767559015607077
near_toe,Near toe,265.0,modflow6,MODFLOW 6,420.0,6.25484812415819,-0.43265187584180964
near_toe,Near toe,265.0,modflow6,MODFLOW 6,450.0,6.091482300830212,-0.5960176991697876
near_toe,Near toe,265.0,modflow6,MODFLOW 6,480.0,5.949577416809095,-0.7379225831909046
near_toe,Near toe,265.0,modflow6,MODFLOW 6,510.0,5.827290993944289,-0.8602090060557108
near_toe,Near toe,265.0,modflow6,MODFLOW 6,540.0,5.722173196050519,-0.9653268039494813
near_toe,Near toe,265.0,modflow6,MODFLOW 6,570.0,5.631847461092218,-1.0556525389077818
near_toe,Near toe,265.0,modflow6,MODFLOW 6,600.0,5.5542142163721,-1.1332857836279002
