variant_id,variant_label,solver,mesh_mode,component,unit,time_index,elapsed_seconds,time_label,value,source
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,1,864000.0,10.0 d,1.8341497746745772,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,2,1728000.0,20.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,3,2592000.0,30.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,4,3456000.0,40.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,5,4320000.0,50.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,6,5184000.0,60.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,7,6048000.0,70.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,8,6912000.0,80.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,9,7776000.0,90.0 d,-25.44882812360975,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,recharge_total_m3_s,m3/s,10,8640000.0,100.0 d,33.931770831479675,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
