X	Y	Z	facies
214239	6.76038e+06	-200.0	6666.0
214247	6.7604e+06	-200.0	6666.0
214255	6.76043e+06	-200.0	6666.0
214262	6.76045e+06	-200.0	6666.0
214270	6.76048e+06	-200.0	6666.0
214278	6.7605e+06	-200.0	6666.0
214285	6.76052e+06	-200.0	6666.0
214293	6.76055e+06	-200.0	6666.0
214301	6.76057e+06	-200.0	6666.0
214309	6.76059e+06	-200.0	6666.0
214316	6.76062e+06	-200.0	6666.0
214324	6.76064e+06	-200.0	6666.0
214332	6.76067e+06	-200.0	6666.0
214339	6.76069e+06	-200.0	6666.0
214347	6.76071e+06	-200.0	6666.0
214355	6.76074e+06	-200.0	6666.0
214363	6.76076e+06	-200.0	6666.0
214370	6.76078e+06	-200.0	6666.0
214378	6.76081e+06	-200.0	6666.0
214386	6.76083e+06	-200.0	6666.0
214393	6.76086e+06	-200.0	6666.0
214401	6.76088e+06	-200.0	6666.0
214409	6.7609e+06	-200.0	6666.0
214417	6.76093e+06	-200.0	6666.0
214424	6.76095e+06	-200.0	6666.0
214432	6.76097e+06	-200.0	6666.0
214440	6.761e+06	-200.0	6666.0
214447	6.76102e+06	-200.0	6666.0
214455	6.76105e+06	-200.0	6666.0
214463	6.76107e+06	-200.0	6666.0
214471	6.76109e+06	-200.0	6666.0
214478	6.76112e+06	-200.0	6666.0
214486	6.76114e+06	-200.0	6666.0
214494	6.76116e+06	-200.0	6666.0
214502	6.76119e+06	-200.0	6666.0
214509	6.76121e+06	-200.0	6666.0
214517	6.76124e+06	-200.0	6666.0
214525	6.76126e+06	-200.0	6666.0
214532	6.76128e+06	-200.0	6666.0
214540	6.76131e+06	-200.0	6666.0
214548	6.76133e+06	-200.0	6666.0
214556	6.76135e+06	-200.0	6666.0
214563	6.76138e+06	-200.0	6666.0
214571	6.7614e+06	-200.0	6666.0
214579	6.76143e+06	-200.0	6666.0
214586	6.76145e+06	-200.0	6666.0
214594	6.76147e+06	-200.0	6666.0
214602	6.7615e+06	-200.0	6666.0
214610	6.76152e+06	-200.0	6666.0
214617	6.76154e+06	-200.0	6666.0
214625	6.76157e+06	-200.0	6666.0
214633	6.76159e+06	-200.0	6666.0
214640	6.76162e+06	-200.0	6666.0
214648	6.76164e+06	-200.0	6666.0
214656	6.76166e+06	-200.0	6666.0
214664	6.76169e+06	-200.0	6666.0
214671	6.76171e+06	-200.0	3333.0
214679	6.76173e+06	-200.0	3333.0
214687	6.76176e+06	-200.0	3333.0
214694	6.76178e+06	-200.0	3333.0
214702	6.76181e+06	-200.0	3333.0
214710	6.76183e+06	-200.0	3333.0
214718	6.76185e+06	-200.0	3333.0
214725	6.76188e+06	-200.0	3333.0
214733	6.7619e+06	-200.0	3333.0
214741	6.76192e+06	-200.0	3333.0
214748	6.76195e+06	-200.0	3333.0
214756	6.76197e+06	-200.0	3333.0
214764	6.762e+06	-200.0	3333.0
214772	6.76202e+06	-200.0	3333.0
214779	6.76204e+06	-200.0	3333.0
214787	6.76207e+06	-200.0	3333.0
214795	6.76209e+06	-200.0	3333.0
214803	6.76211e+06	-200.0	3333.0
214810	6.76214e+06	-200.0	3333.0
214818	6.76216e+06	-200.0	3333.0
214826	6.76219e+06	-200.0	3333.0
214833	6.76221e+06	-200.0	3333.0
214841	6.76223e+06	-200.0	3333.0
214849	6.76226e+06	-200.0	3333.0
214857	6.76228e+06	-200.0	3333.0
214864	6.7623e+06	-200.0	3333.0
214872	6.76233e+06	-200.0	3333.0
214880	6.76235e+06	-200.0	3333.0
214887	6.76238e+06	-200.0	3333.0
214895	6.7624e+06	-200.0	3333.0
214903	6.76242e+06	-200.0	3333.0
214911	6.76245e+06	-200.0	3333.0
214918	6.76247e+06	-200.0	3333.0
214926	6.76249e+06	-200.0	3333.0
214934	6.76252e+06	-200.0	3333.0
214941	6.76254e+06	-200.0	3333.0
214949	6.76257e+06	-200.0	3333.0
214957	6.76259e+06	-200.0	3333.0
213414	6.75776e+06	-200.0	4444.0
213422	6.75778e+06	-200.0	4444.0
213429	6.75781e+06	-200.0	4444.0
213437	6.75783e+06	-200.0	4444.0
213445	6.75785e+06	-200.0	4444.0
213453	6.75788e+06	-200.0	4444.0
213460	6.7579e+06	-200.0	4444.0
213468	6.75793e+06	-200.0	4444.0
213476	6.75795e+06	-200.0	4444.0
213483	6.75797e+06	-200.0	4444.0
213491	6.758e+06	-200.0	4444.0
213499	6.75802e+06	-200.0	4444.0
213507	6.75804e+06	-200.0	4444.0
213514	6.75807e+06	-200.0	4444.0
213522	6.75809e+06	-200.0	4444.0
213530	6.75812e+06	-200.0	4444.0
213537	6.75814e+06	-200.0	4444.0
213545	6.75816e+06	-200.0	4444.0
213553	6.75819e+06	-200.0	4444.0
213561	6.75821e+06	-200.0	4444.0
213568	6.75823e+06	-200.0	4444.0
213576	6.75826e+06	-200.0	4444.0
213584	6.75828e+06	-200.0	4444.0
213591	6.75831e+06	-200.0	4444.0
213599	6.75833e+06	-200.0	4444.0
213607	6.75835e+06	-200.0	4444.0
213615	6.75838e+06	-200.0	4444.0
213622	6.7584e+06	-200.0	4444.0
213630	6.75842e+06	-200.0	4444.0
213638	6.75845e+06	-200.0	4444.0
213645	6.75847e+06	-200.0	4444.0
213653	6.7585e+06	-200.0	4444.0
213661	6.75852e+06	-200.0	4444.0
213669	6.75854e+06	-200.0	4444.0
213676	6.75857e+06	-200.0	4444.0
213684	6.75859e+06	-200.0	4444.0
213692	6.75861e+06	-200.0	4444.0
213700	6.75864e+06	-200.0	4444.0
213707	6.75866e+06	-200.0	4444.0
213715	6.75869e+06	-200.0	4444.0
213723	6.75871e+06	-200.0	4444.0
213730	6.75873e+06	-200.0	4444.0
213738	6.75876e+06	-200.0	4444.0
213746	6.75878e+06	-200.0	4444.0
213754	6.7588e+06	-200.0	4444.0
213761	6.75883e+06	-200.0	4444.0
213769	6.75885e+06	-200.0	4444.0
213777	6.75888e+06	-200.0	4444.0
213784	6.7589e+06	-200.0	4444.0
213792	6.75892e+06	-200.0	4444.0
213800	6.75895e+06	-200.0	4444.0
213808	6.75897e+06	-200.0	4444.0
213815	6.75899e+06	-200.0	4444.0
213823	6.75902e+06	-200.0	4444.0
213831	6.75904e+06	-200.0	4444.0
213838	6.75907e+06	-200.0	4444.0
213846	6.75909e+06	-200.0	4444.0
213854	6.75911e+06	-200.0	4444.0
213862	6.75914e+06	-200.0	4444.0
213869	6.75916e+06	-200.0	4444.0
213877	6.75918e+06	-200.0	4444.0
213885	6.75921e+06	-200.0	4444.0
213892	6.75923e+06	-200.0	4444.0
213900	6.75926e+06	-200.0	4444.0
213908	6.75928e+06	-200.0	4444.0
213916	6.7593e+06	-200.0	4444.0
213923	6.75933e+06	-200.0	4444.0
213931	6.75935e+06	-200.0	4444.0
213939	6.75937e+06	-200.0	4444.0
213946	6.7594e+06	-200.0	4444.0
213954	6.75942e+06	-200.0	4444.0
213962	6.75945e+06	-200.0	4444.0
213970	6.75947e+06	-200.0	4444.0
213977	6.75949e+06	-200.0	4444.0
213985	6.75952e+06	-200.0	7777.0
213993	6.75954e+06	-200.0	7777.0
214001	6.75956e+06	-200.0	7777.0
214008	6.75959e+06	-200.0	7777.0
214016	6.75961e+06	-200.0	7777.0
214024	6.75964e+06	-200.0	7777.0
214031	6.75966e+06	-200.0	7777.0
214039	6.75968e+06	-200.0	7777.0
214047	6.75971e+06	-200.0	7777.0
214055	6.75973e+06	-200.0	7777.0
214062	6.75975e+06	-200.0	5555.0
214070	6.75978e+06	-200.0	5555.0
214078	6.7598e+06	-200.0	5555.0
214085	6.75983e+06	-200.0	5555.0
214093	6.75985e+06	-200.0	5555.0
214101	6.75987e+06	-200.0	5555.0
214109	6.7599e+06	-200.0	5555.0
214116	6.75992e+06	-200.0	5555.0
214124	6.75994e+06	-200.0	5555.0
214132	6.75997e+06	-200.0	5555.0
214139	6.75999e+06	-200.0	5555.0
214147	6.76002e+06	-200.0	5555.0
214155	6.76004e+06	-200.0	5555.0
214163	6.76006e+06	-200.0	5555.0
214170	6.76009e+06	-200.0	5555.0
214178	6.76011e+06	-200.0	5555.0
214186	6.76013e+06	-200.0	5555.0
214193	6.76016e+06	-200.0	5555.0
214201	6.76018e+06	-200.0	5555.0
214209	6.76021e+06	-200.0	5555.0
214217	6.76023e+06	-200.0	5555.0
214224	6.76025e+06	-200.0	5555.0
214232	6.76028e+06	-200.0	5555.0
214240	6.7603e+06	-200.0	5555.0
214247	6.76032e+06	-200.0	5555.0
214255	6.76035e+06	-200.0	5555.0
214263	6.76037e+06	-200.0	6666.0
214271	6.7604e+06	-200.0	6666.0
214278	6.76042e+06	-200.0	6666.0
214286	6.76044e+06	-200.0	6666.0
214294	6.76047e+06	-200.0	6666.0
214301	6.76049e+06	-200.0	6666.0
214309	6.76051e+06	-200.0	6666.0
214317	6.76054e+06	-200.0	6666.0
214325	6.76056e+06	-200.0	6666.0
214332	6.76059e+06	-200.0	6666.0
214340	6.76061e+06	-200.0	6666.0
214348	6.76063e+06	-200.0	6666.0
214356	6.76066e+06	-200.0	6666.0
214363	6.76068e+06	-200.0	6666.0
214371	6.76071e+06	-200.0	6666.0
214379	6.76073e+06	-200.0	6666.0
214386	6.76075e+06	-200.0	6666.0
214394	6.76078e+06	-200.0	6666.0
214402	6.7608e+06	-200.0	6666.0
214410	6.76082e+06	-200.0	6666.0
214417	6.76085e+06	-200.0	6666.0
214425	6.76087e+06	-200.0	6666.0
214433	6.7609e+06	-200.0	6666.0
214440	6.76092e+06	-200.0	6666.0
214448	6.76094e+06	-200.0	6666.0
214456	6.76097e+06	-200.0	6666.0
214464	6.76099e+06	-200.0	6666.0
214471	6.76101e+06	-200.0	6666.0
214479	6.76104e+06	-200.0	6666.0
214487	6.76106e+06	-200.0	6666.0
214494	6.76109e+06	-200.0	6666.0
214502	6.76111e+06	-200.0	6666.0
214510	6.76113e+06	-200.0	6666.0
214518	6.76116e+06	-200.0	6666.0
214525	6.76118e+06	-200.0	6666.0
214533	6.7612e+06	-200.0	6666.0
214541	6.76123e+06	-200.0	6666.0
214548	6.76125e+06	-200.0	6666.0
214556	6.76128e+06	-200.0	6666.0
214564	6.7613e+06	-200.0	6666.0
214572	6.76132e+06	-200.0	6666.0
214579	6.76135e+06	-200.0	6666.0
214587	6.76137e+06	-200.0	6666.0
214595	6.76139e+06	-200.0	6666.0
214602	6.76142e+06	-200.0	6666.0
214610	6.76144e+06	-200.0	6666.0
214618	6.76147e+06	-200.0	6666.0
214626	6.76149e+06	-200.0	6666.0
214633	6.76151e+06	-200.0	6666.0
214641	6.76154e+06	-200.0	6666.0
214649	6.76156e+06	-200.0	6666.0
214656	6.76158e+06	-200.0	6666.0
214664	6.76161e+06	-200.0	6666.0
214672	6.76163e+06	-200.0	6666.0
214680	6.76166e+06	-200.0	6666.0
214687	6.76168e+06	-200.0	6666.0
214695	6.7617e+06	-200.0	3333.0
214703	6.76173e+06	-200.0	3333.0
214710	6.76175e+06	-200.0	3333.0
214718	6.76177e+06	-200.0	3333.0
214726	6.7618e+06	-200.0	3333.0
214734	6.76182e+06	-200.0	3333.0
214741	6.76185e+06	-200.0	3333.0
214749	6.76187e+06	-200.0	3333.0
214757	6.76189e+06	-200.0	3333.0
214765	6.76192e+06	-200.0	3333.0
214772	6.76194e+06	-200.0	3333.0
214780	6.76196e+06	-200.0	3333.0
214788	6.76199e+06	-200.0	3333.0
214795	6.76201e+06	-200.0	3333.0
214803	6.76204e+06	-200.0	3333.0
214811	6.76206e+06	-200.0	3333.0
214819	6.76208e+06	-200.0	3333.0
214826	6.76211e+06	-200.0	3333.0
214834	6.76213e+06	-200.0	3333.0
214842	6.76215e+06	-200.0	3333.0
214849	6.76218e+06	-200.0	3333.0
214857	6.7622e+06	-200.0	3333.0
214865	6.76223e+06	-200.0	3333.0
214873	6.76225e+06	-200.0	3333.0
214880	6.76227e+06	-200.0	3333.0
214888	6.7623e+06	-200.0	3333.0
214896	6.76232e+06	-200.0	3333.0
214903	6.76234e+06	-200.0	3333.0
214911	6.76237e+06	-200.0	3333.0
214919	6.76239e+06	-200.0	3333.0
214927	6.76242e+06	-200.0	3333.0
214934	6.76244e+06	-200.0	3333.0
214942	6.76246e+06	-200.0	3333.0
214950	6.76249e+06	-200.0	3333.0
214957	6.76251e+06	-200.0	3333.0
214965	6.76253e+06	-200.0	3333.0
214973	6.76256e+06	-200.0	3333.0
214981	6.76258e+06	-200.0	3333.0
213438	6.75775e+06	-200.0	4444.0
213445	6.75777e+06	-200.0	4444.0
213453	6.7578e+06	-200.0	4444.0
213461	6.75782e+06	-200.0	4444.0
213469	6.75785e+06	-200.0	4444.0
213476	6.75787e+06	-200.0	4444.0
213484	6.75789e+06	-200.0	4444.0
213492	6.75792e+06	-200.0	4444.0
213499	6.75794e+06	-200.0	4444.0
213507	6.75796e+06	-200.0	4444.0
213515	6.75799e+06	-200.0	4444.0
213523	6.75801e+06	-200.0	4444.0
213530	6.75804e+06	-200.0	4444.0
213538	6.75806e+06	-200.0	4444.0
213546	6.75808e+06	-200.0	4444.0
213554	6.75811e+06	-200.0	4444.0
213561	6.75813e+06	-200.0	4444.0
213569	6.75816e+06	-200.0	4444.0
213577	6.75818e+06	-200.0	4444.0
213584	6.7582e+06	-200.0	4444.0
213592	6.75823e+06	-200.0	4444.0
213600	6.75825e+06	-200.0	4444.0
213608	6.75827e+06	-200.0	4444.0
213615	6.7583e+06	-200.0	4444.0
213623	6.75832e+06	-200.0	4444.0
213631	6.75834e+06	-200.0	4444.0
213638	6.75837e+06	-200.0	4444.0
213646	6.75839e+06	-200.0	4444.0
213654	6.75842e+06	-200.0	4444.0
213662	6.75844e+06	-200.0	4444.0
213669	6.75846e+06	-200.0	4444.0
213677	6.75849e+06	-200.0	4444.0
213685	6.75851e+06	-200.0	4444.0
213692	6.75854e+06	-200.0	4444.0
213700	6.75856e+06	-200.0	4444.0
213708	6.75858e+06	-200.0	4444.0
213716	6.75861e+06	-200.0	4444.0
213723	6.75863e+06	-200.0	4444.0
213731	6.75865e+06	-200.0	4444.0
213739	6.75868e+06	-200.0	4444.0
213746	6.7587e+06	-200.0	4444.0
213754	6.75873e+06	-200.0	4444.0
213762	6.75875e+06	-200.0	4444.0
213770	6.75877e+06	-200.0	4444.0
213777	6.7588e+06	-200.0	4444.0
213785	6.75882e+06	-200.0	4444.0
213793	6.75884e+06	-200.0	4444.0
213800	6.75887e+06	-200.0	4444.0
213808	6.75889e+06	-200.0	4444.0
213816	6.75892e+06	-200.0	4444.0
213824	6.75894e+06	-200.0	4444.0
213831	6.75896e+06	-200.0	4444.0
213839	6.75899e+06	-200.0	4444.0
213847	6.75901e+06	-200.0	4444.0
213854	6.75903e+06	-200.0	4444.0
213862	6.75906e+06	-200.0	4444.0
213870	6.75908e+06	-200.0	4444.0
213878	6.75911e+06	-200.0	4444.0
213885	6.75913e+06	-200.0	4444.0
213893	6.75915e+06	-200.0	4444.0
213901	6.75918e+06	-200.0	4444.0
213908	6.7592e+06	-200.0	4444.0
213916	6.75922e+06	-200.0	4444.0
213924	6.75925e+06	-200.0	4444.0
213932	6.75927e+06	-200.0	4444.0
213939	6.7593e+06	-200.0	4444.0
213947	6.75932e+06	-200.0	4444.0
213955	6.75934e+06	-200.0	4444.0
213963	6.75937e+06	-200.0	4444.0
213970	6.75939e+06	-200.0	4444.0
213978	6.75941e+06	-200.0	4444.0
213986	6.75944e+06	-200.0	4444.0
213993	6.75946e+06	-200.0	4444.0
214001	6.75949e+06	-200.0	4444.0
214009	6.75951e+06	-200.0	4444.0
214017	6.75953e+06	-200.0	7777.0
214024	6.75956e+06	-200.0	7777.0
214032	6.75958e+06	-200.0	7777.0
214040	6.7596e+06	-200.0	7777.0
214047	6.75963e+06	-200.0	7777.0
214055	6.75965e+06	-200.0	7777.0
214063	6.75968e+06	-200.0	7777.0
214071	6.7597e+06	-200.0	7777.0
214078	6.75972e+06	-200.0	7777.0
214086	6.75975e+06	-200.0	5555.0
214094	6.75977e+06	-200.0	5555.0
214101	6.75979e+06	-200.0	5555.0
214109	6.75982e+06	-200.0	5555.0
214117	6.75984e+06	-200.0	5555.0
214125	6.75987e+06	-200.0	5555.0
214132	6.75989e+06	-200.0	5555.0
214140	6.75991e+06	-200.0	5555.0
214148	6.75994e+06	-200.0	5555.0
214155	6.75996e+06	-200.0	5555.0
214163	6.75998e+06	-200.0	5555.0
214171	6.76001e+06	-200.0	5555.0
214179	6.76003e+06	-200.0	5555.0
214186	6.76006e+06	-200.0	5555.0
214194	6.76008e+06	-200.0	5555.0
214202	6.7601e+06	-200.0	5555.0
214209	6.76013e+06	-200.0	5555.0
214217	6.76015e+06	-200.0	5555.0
214225	6.76017e+06	-200.0	5555.0
214233	6.7602e+06	-200.0	5555.0
214240	6.76022e+06	-200.0	5555.0
214248	6.76025e+06	-200.0	5555.0
214256	6.76027e+06	-200.0	5555.0
214264	6.76029e+06	-200.0	5555.0
214271	6.76032e+06	-200.0	5555.0
214279	6.76034e+06	-200.0	5555.0
214287	6.76036e+06	-200.0	6666.0
214294	6.76039e+06	-200.0	6666.0
214302	6.76041e+06	-200.0	6666.0
214310	6.76044e+06	-200.0	6666.0
214318	6.76046e+06	-200.0	6666.0
214325	6.76048e+06	-200.0	6666.0
214333	6.76051e+06	-200.0	6666.0
214341	6.76053e+06	-200.0	6666.0
214348	6.76055e+06	-200.0	6666.0
214356	6.76058e+06	-200.0	6666.0
214364	6.7606e+06	-200.0	6666.0
214372	6.76063e+06	-200.0	6666.0
214379	6.76065e+06	-200.0	6666.0
214387	6.76067e+06	-200.0	6666.0
214395	6.7607e+06	-200.0	6666.0
214402	6.76072e+06	-200.0	6666.0
214410	6.76074e+06	-200.0	6666.0
214418	6.76077e+06	-200.0	6666.0
214426	6.76079e+06	-200.0	6666.0
214433	6.76082e+06	-200.0	6666.0
214441	6.76084e+06	-200.0	6666.0
214449	6.76086e+06	-200.0	6666.0
214456	6.76089e+06	-200.0	6666.0
214464	6.76091e+06	-200.0	6666.0
214472	6.76093e+06	-200.0	6666.0
214480	6.76096e+06	-200.0	6666.0
214487	6.76098e+06	-200.0	6666.0
214495	6.76101e+06	-200.0	6666.0
214503	6.76103e+06	-200.0	6666.0
214510	6.76105e+06	-200.0	6666.0
214518	6.76108e+06	-200.0	6666.0
214526	6.7611e+06	-200.0	6666.0
214534	6.76112e+06	-200.0	6666.0
214541	6.76115e+06	-200.0	6666.0
214549	6.76117e+06	-200.0	6666.0
214557	6.7612e+06	-200.0	6666.0
214564	6.76122e+06	-200.0	6666.0
214572	6.76124e+06	-200.0	6666.0
214580	6.76127e+06	-200.0	6666.0
214588	6.76129e+06	-200.0	6666.0
214595	6.76132e+06	-200.0	6666.0
214603	6.76134e+06	-200.0	6666.0
214611	6.76136e+06	-200.0	6666.0
214618	6.76139e+06	-200.0	6666.0
214626	6.76141e+06	-200.0	6666.0
214634	6.76143e+06	-200.0	6666.0
214642	6.76146e+06	-200.0	6666.0
214649	6.76148e+06	-200.0	6666.0
214657	6.76151e+06	-200.0	6666.0
214665	6.76153e+06	-200.0	6666.0
214673	6.76155e+06	-200.0	6666.0
214680	6.76158e+06	-200.0	6666.0
214688	6.7616e+06	-200.0	6666.0
214696	6.76162e+06	-200.0	6666.0
214703	6.76165e+06	-200.0	6666.0
214711	6.76167e+06	-200.0	6666.0
214719	6.7617e+06	-200.0	6666.0
214727	6.76172e+06	-200.0	3333.0
214734	6.76174e+06	-200.0	3333.0
214742	6.76177e+06	-200.0	3333.0
214750	6.76179e+06	-200.0	3333.0
214757	6.76181e+06	-200.0	3333.0
214765	6.76184e+06	-200.0	3333.0
214773	6.76186e+06	-200.0	3333.0
214781	6.76189e+06	-200.0	3333.0
214788	6.76191e+06	-200.0	3333.0
214796	6.76193e+06	-200.0	3333.0
214804	6.76196e+06	-200.0	3333.0
214811	6.76198e+06	-200.0	3333.0
214819	6.762e+06	-200.0	3333.0
214827	6.76203e+06	-200.0	3333.0
214835	6.76205e+06	-200.0	3333.0
214842	6.76208e+06	-200.0	3333.0
214850	6.7621e+06	-200.0	3333.0
214858	6.76212e+06	-200.0	3333.0
214865	6.76215e+06	-200.0	3333.0
214873	6.76217e+06	-200.0	3333.0
214881	6.76219e+06	-200.0	3333.0
214889	6.76222e+06	-200.0	3333.0
214896	6.76224e+06	-200.0	3333.0
214904	6.76227e+06	-200.0	3333.0
214912	6.76229e+06	-200.0	3333.0
214919	6.76231e+06	-200.0	3333.0
214927	6.76234e+06	-200.0	3333.0
214935	6.76236e+06	-200.0	3333.0
214943	6.76238e+06	-200.0	3333.0
214950	6.76241e+06	-200.0	3333.0
214958	6.76243e+06	-200.0	3333.0
214966	6.76246e+06	-200.0	3333.0
214973	6.76248e+06	-200.0	3333.0
214981	6.7625e+06	-200.0	3333.0
214989	6.76253e+06	-200.0	3333.0
214997	6.76255e+06	-200.0	3333.0
215004	6.76257e+06	-200.0	3333.0
213461	6.75774e+06	-200.0	4444.0
213469	6.75777e+06	-200.0	4444.0
213477	6.75779e+06	-200.0	4444.0
213485	6.75781e+06	-200.0	4444.0
213492	6.75784e+06	-200.0	4444.0
213500	6.75786e+06	-200.0	4444.0
213508	6.75789e+06	-200.0	4444.0
213516	6.75791e+06	-200.0	4444.0
213523	6.75793e+06	-200.0	4444.0
213531	6.75796e+06	-200.0	4444.0
213539	6.75798e+06	-200.0	4444.0
213546	6.758e+06	-200.0	4444.0
213554	6.75803e+06	-200.0	4444.0
213562	6.75805e+06	-200.0	4444.0
213570	6.75808e+06	-200.0	4444.0
213577	6.7581e+06	-200.0	4444.0
213585	6.75812e+06	-200.0	4444.0
213593	6.75815e+06	-200.0	4444.0
213600	6.75817e+06	-200.0	4444.0
213608	6.75819e+06	-200.0	4444.0
213616	6.75822e+06	-200.0	4444.0
213624	6.75824e+06	-200.0	4444.0
213631	6.75827e+06	-200.0	4444.0
213639	6.75829e+06	-200.0	4444.0
213647	6.75831e+06	-200.0	4444.0
213654	6.75834e+06	-200.0	4444.0
213662	6.75836e+06	-200.0	4444.0
213670	6.75838e+06	-200.0	4444.0
213678	6.75841e+06	-200.0	4444.0
213685	6.75843e+06	-200.0	4444.0
213693	6.75846e+06	-200.0	4444.0
213701	6.75848e+06	-200.0	4444.0
213708	6.7585e+06	-200.0	4444.0
213716	6.75853e+06	-200.0	4444.0
213724	6.75855e+06	-200.0	4444.0
213732	6.75857e+06	-200.0	4444.0
213739	6.7586e+06	-200.0	4444.0
213747	6.75862e+06	-200.0	4444.0
213755	6.75865e+06	-200.0	4444.0
213762	6.75867e+06	-200.0	4444.0
213770	6.75869e+06	-200.0	4444.0
213778	6.75872e+06	-200.0	4444.0
213786	6.75874e+06	-200.0	4444.0
213793	6.75877e+06	-200.0	4444.0
213801	6.75879e+06	-200.0	4444.0
213809	6.75881e+06	-200.0	4444.0
213817	6.75884e+06	-200.0	4444.0
213824	6.75886e+06	-200.0	4444.0
213832	6.75888e+06	-200.0	4444.0
213840	6.75891e+06	-200.0	4444.0
213847	6.75893e+06	-200.0	4444.0
213855	6.75896e+06	-200.0	4444.0
213863	6.75898e+06	-200.0	4444.0
213871	6.759e+06	-200.0	4444.0
213878	6.75903e+06	-200.0	4444.0
213886	6.75905e+06	-200.0	4444.0
213894	6.75907e+06	-200.0	4444.0
213901	6.7591e+06	-200.0	4444.0
213909	6.75912e+06	-200.0	4444.0
213917	6.75915e+06	-200.0	4444.0
213925	6.75917e+06	-200.0	4444.0
213932	6.75919e+06	-200.0	4444.0
213940	6.75922e+06	-200.0	4444.0
213948	6.75924e+06	-200.0	4444.0
213955	6.75926e+06	-200.0	4444.0
213963	6.75929e+06	-200.0	4444.0
213971	6.75931e+06	-200.0	4444.0
213979	6.75934e+06	-200.0	4444.0
213986	6.75936e+06	-200.0	4444.0
213994	6.75938e+06	-200.0	4444.0
214002	6.75941e+06	-200.0	4444.0
214009	6.75943e+06	-200.0	4444.0
214017	6.75945e+06	-200.0	4444.0
214025	6.75948e+06	-200.0	4444.0
214033	6.7595e+06	-200.0	4444.0
214040	6.75953e+06	-200.0	4444.0
214048	6.75955e+06	-200.0	7777.0
214056	6.75957e+06	-200.0	7777.0
214063	6.7596e+06	-200.0	7777.0
214071	6.75962e+06	-200.0	7777.0
214079	6.75964e+06	-200.0	7777.0
214087	6.75967e+06	-200.0	7777.0
214094	6.75969e+06	-200.0	7777.0
214102	6.75972e+06	-200.0	7777.0
214110	6.75974e+06	-200.0	7777.0
214117	6.75976e+06	-200.0	5555.0
214125	6.75979e+06	-200.0	5555.0
214133	6.75981e+06	-200.0	5555.0
214141	6.75983e+06	-200.0	5555.0
214148	6.75986e+06	-200.0	5555.0
214156	6.75988e+06	-200.0	5555.0
214164	6.75991e+06	-200.0	5555.0
214171	6.75993e+06	-200.0	5555.0
214179	6.75995e+06	-200.0	5555.0
214187	6.75998e+06	-200.0	5555.0
214195	6.76e+06	-200.0	5555.0
214202	6.76002e+06	-200.0	5555.0
214210	6.76005e+06	-200.0	5555.0
214218	6.76007e+06	-200.0	5555.0
214226	6.7601e+06	-200.0	5555.0
214233	6.76012e+06	-200.0	5555.0
214241	6.76014e+06	-200.0	5555.0
214249	6.76017e+06	-200.0	5555.0
214256	6.76019e+06	-200.0	5555.0
214264	6.76021e+06	-200.0	5555.0
214272	6.76024e+06	-200.0	5555.0
214280	6.76026e+06	-200.0	5555.0
214287	6.76029e+06	-200.0	5555.0
214295	6.76031e+06	-200.0	5555.0
214303	6.76033e+06	-200.0	5555.0
214310	6.76036e+06	-200.0	6666.0
214318	6.76038e+06	-200.0	6666.0
214326	6.7604e+06	-200.0	6666.0
214334	6.76043e+06	-200.0	6666.0
214341	6.76045e+06	-200.0	6666.0
214349	6.76048e+06	-200.0	6666.0
214357	6.7605e+06	-200.0	6666.0
214364	6.76052e+06	-200.0	6666.0
214372	6.76055e+06	-200.0	6666.0
214380	6.76057e+06	-200.0	6666.0
214388	6.76059e+06	-200.0	6666.0
214395	6.76062e+06	-200.0	6666.0
214403	6.76064e+06	-200.0	6666.0
214411	6.76067e+06	-200.0	6666.0
214418	6.76069e+06	-200.0	6666.0
214426	6.76071e+06	-200.0	6666.0
214434	6.76074e+06	-200.0	6666.0
214442	6.76076e+06	-200.0	6666.0
214449	6.76078e+06	-200.0	6666.0
214457	6.76081e+06	-200.0	6666.0
214465	6.76083e+06	-200.0	6666.0
214472	6.76086e+06	-200.0	6666.0
214480	6.76088e+06	-200.0	6666.0
214488	6.7609e+06	-200.0	6666.0
214496	6.76093e+06	-200.0	6666.0
214503	6.76095e+06	-200.0	6666.0
214511	6.76097e+06	-200.0	6666.0
214519	6.761e+06	-200.0	6666.0
214527	6.76102e+06	-200.0	6666.0
214534	6.76105e+06	-200.0	6666.0
214542	6.76107e+06	-200.0	6666.0
214550	6.76109e+06	-200.0	6666.0
214557	6.76112e+06	-200.0	6666.0
214565	6.76114e+06	-200.0	6666.0
214573	6.76116e+06	-200.0	6666.0
214581	6.76119e+06	-200.0	6666.0
214588	6.76121e+06	-200.0	6666.0
214596	6.76124e+06	-200.0	6666.0
214604	6.76126e+06	-200.0	6666.0
214611	6.76128e+06	-200.0	6666.0
214619	6.76131e+06	-200.0	6666.0
214627	6.76133e+06	-200.0	6666.0
214635	6.76135e+06	-200.0	6666.0
214642	6.76138e+06	-200.0	6666.0
214650	6.7614e+06	-200.0	6666.0
214658	6.76143e+06	-200.0	6666.0
214665	6.76145e+06	-200.0	6666.0
214673	6.76147e+06	-200.0	6666.0
214681	6.7615e+06	-200.0	6666.0
214689	6.76152e+06	-200.0	6666.0
214696	6.76154e+06	-200.0	6666.0
214704	6.76157e+06	-200.0	6666.0
214712	6.76159e+06	-200.0	6666.0
214719	6.76162e+06	-200.0	6666.0
