date,Qsim,Ssim,gain,perc,pr,s,r,n
1994-08-06,0.5436298106876123,,,0.042570672895942234,3.513723114234044,98.27798494846435,36.34100471391601,0.0
1994-08-07,0.7439141249741574,,,0.07293529412461114,0.07293529412461114,109.4642618342303,38.06602030709137,0.0
1994-08-08,0.8279081838300828,,,0.07069794335427035,0.07069794335427035,108.78339212678722,38.4065159093391,0.0
1994-08-09,0.708338296261104,,,0.0639005993451001,0.0639005993451001,106.60344926273093,38.04211491931606,0.0
1994-08-10,0.6298097677218386,,,0.056722362291324734,0.056722362291324734,104.09006756826268,37.69415505959699,0.0
1994-08-11,0.6016937077385821,,,0.05013982543918089,0.05013982543918089,101.55092102878956,37.35982713290951,0.0
1994-08-12,0.5778811274587677,,,0.04397401971143205,0.04397401971143205,98.91811852402142,37.03798249086083,0.0
1994-08-13,0.5556022633089662,,,0.03770790797562956,0.03770790797562956,95.92060865269919,36.72771592449119,0.0
1994-08-14,0.534693756418682,,,0.032654922651714,0.032654922651714,93.19784825338014,36.427914117164875,0.0
1994-08-15,0.5150696020455429,,,0.028883359096662276,0.13778076574446274,90.93657139320368,36.13824309804332,0.0
1994-08-16,0.5035672614460025,,,0.029624430081608397,0.029624430081608397,91.3987906274592,35.92160399773418,0.0
1994-08-17,0.4894827948872871,,,0.026875665993406725,0.026875665993406725,89.63487536799623,35.673140246217024,0.0
1994-08-18,0.47047782361520896,,,0.02383566281262618,0.02383566281262618,87.50737478704414,35.41241800514599,0.0
1994-08-19,0.4536062893235684,,,0.021047950578478154,0.7169034087359754,85.35629743957458,35.16042923173675,0.0
1994-08-20,0.481154386710873,,,0.02570475556781381,1.0223166967594226,88.8393940308386,35.318235355181486,0.0
1994-08-21,0.5471696866202012,,,0.032864189327609115,0.032864189327609115,93.31707733407917,35.78369107524545,0.0
1994-08-22,0.5408298293593706,,,0.03026795653621899,0.03026795653621899,91.79273069758993,35.71902233630217,0.0
1994-08-23,0.4880053328146582,,,0.027563235856558628,0.027563235856558628,90.08916088132638,35.4589253821703,0.0
1994-08-24,0.4573986750335202,,,0.024722200169767485,0.024722200169767485,88.14920224853908,35.207819019562535,0.0
1994-08-25,0.4421718928602192,,,0.02232918100275613,0.02232918100275613,86.37155859421627,34.96490399348033,0.0
1994-08-26,0.428516988268213,,,0.02000892496250565,0.9248333693418075,84.49601560730265,34.729783710592876,0.0
1994-08-27,0.4693507170321567,,,0.026041640168229598,0.026041640168229598,89.07118223796083,35.02429194028864,0.0
1994-08-28,0.48051135566341785,,,0.023789701319347087,0.023789701319347087,87.4735828456772,34.96792932955408,0.0
1994-08-29,0.44297362275338475,,,0.021563992252738216,0.021563992252738216,85.77100255175301,34.73379484502735,0.0
1994-08-30,0.4167180569664169,,,0.019539114246374112,0.019539114246374112,84.09525373781999,34.507055570652355,0.0
1994-08-31,0.40385203862875096,,,0.01783164614267409,1.9372058772630356,82.57056158572017,34.28730162161322,0.0
1994-09-01,0.5055799970175161,,,0.03083335325954389,0.03083335325954389,92.13335570845713,35.18216592182525,0.0
1994-09-02,0.5446348052021815,,,0.02839198002132557,0.02839198002132557,90.62483554229297,35.32351703811167,0.0
1994-09-03,0.47906378142381156,,,0.02623407672787893,0.02623407672787893,89.2025114764542,35.078631129617015,0.0
1994-09-04,0.43669602102492067,,,0.02378867783205639,0.02378867783205639,87.4728297605495,34.84196913782078,0.0
1994-09-05,0.4220761072571491,,,0.021084946357613005,2.1420172484882443,85.38629715753588,34.61281480125454,0.0
1994-09-06,0.5371529027361645,,,0.03620761117344495,1.3478666816553084,95.14427990904764,35.61465639125108,0.0
1994-09-07,0.6653036725418143,,,0.04665370168048517,0.04665370168048517,100.09641322739232,36.5389489007116,0.0
1994-09-08,0.6289034093762247,,,0.043636376128079954,0.043636376128079954,98.76561116962625,36.51262137720617,0.0
1994-09-09,0.5437404788218072,,,0.040078753966698036,0.040078753966698036,97.09850638972618,36.22707819855839,0.0
1994-09-10,0.5045835665703473,,,0.03666782056239672,0.03666782056239672,95.38510629089734,35.9521780383662,0.0
1994-09-11,0.48655408499196184,,,0.033171758081436666,0.033171758081436666,93.49121711981871,35.686998933320304,0.0
1994-09-12,0.4705211826613235,,,0.029886841872353992,0.029886841872353992,91.56024625989178,35.430715329109844,0.0
1994-09-13,0.4553845338476364,,,0.027114657385632273,0.027114657385632273,89.79382235939093,35.18270782785634,0.0
1994-09-14,0.44109912399996165,,,0.024590321712747252,0.024590321712747252,88.0549033240072,34.94265585063856,0.0
1994-09-15,0.4276145743362393,,,0.02220958584486873,0.02220958584486873,86.27879064905304,34.710194539301234,0.0
1994-09-16,0.41486163793120245,,,0.01997604708939422,0.01997604708939422,84.46821608487912,34.484892947052316,0.0
1994-09-17,0.4027774922499726,,,0.018026914869846818,0.018026914869846818,82.7506936580979,34.26634720673117,0.0
1994-09-18,0.3913196966943875,,,0.016824546195394044,0.016824546195394044,81.61565891207589,34.054274658382575,0.0
1994-09-19,0.38048193055985763,,,0.015230259368015907,0.015230259368015907,80.00605413536597,33.848720751686024,0.0
1994-09-20,0.3702044848079011,,,0.01410084470663209,0.01410084470663209,78.7821713235946,33.649185867696914,0.0
1994-09-21,0.3604368332802866,,,0.013052448090938933,0.21342025088093072,77.57378557484171,33.45547606980921,0.0
1994-09-22,0.3622360095550221,,,0.014170936401877953,0.27750562054265815,78.86036532396078,33.38302691374602,0.0
1994-09-23,0.3728250369568466,,,0.015689354168010587,0.015689354168010587,80.48285970341811,33.38956617133633,0.0
1994-09-24,0.3651599104375511,,,0.014862482500116035,0.014862482500116035,79.61572650308652,33.25750973769785,0.0
1994-09-25,0.34647098478892757,,,0.013864813656995847,11.642533251736419,78.51654959659749,33.077179600299445,0.0
1994-09-26,1.085373523687238,,,0.11335842648736746,2.9304977897657474,119.57401634486106,39.614094640389595,0.0
1994-09-27,1.706947931723596,,,0.14283569510139868,0.14283569510139868,125.24351855509532,43.125900445290824,0.0
1994-09-28,1.4463100534121685,,,0.13381073420249692,0.13381073420249692,123.61565856700635,43.02021182159493,0.0
1994-09-29,1.1254519976994761,,,0.12493440488824194,2.310294310152728,121.92678834879572,42.36474355542512,0.0
1994-09-30,1.202379364283709,,,0.1478716958896094,0.1478716958896094,126.11649403864301,43.02193562734522,0.0
1994-10-01,1.2138271886820517,,,0.14037478977911982,0.14037478977911982,124.80796732139943,42.80538456222753,0.0
1994-10-02,1.0853720356466352,,,0.133262868033702,0.133262868033702,123.51404826604264,42.17414816593644,0.0
1994-10-03,0.988642028575808,,,0.12693732582923037,0.4223308506159763,122.31604917329703,41.592284933520126,0.0
1994-10-04,0.9545931944186659,,,0.1294300704312432,1.201132682104455,122.79371832268104,41.22375879669987,0.0
1994-10-05,1.0028154487395664,,,0.14028850440685484,2.7543474020604197,124.79258564057659,41.391248519549805,0.0
1994-10-06,1.2099200479959356,,,0.16834462591742502,0.6838891905759682,129.43823823851616,42.597078120625895,0.0
