X Y Z facies
163876.953125 2324237.000000 -50.000000 6666.000000
163884.484375 2324260.750000 -50.000000 6666.000000
163892.015625 2324284.500000 -50.000000 6666.000000
163899.546875 2324308.500000 -50.000000 6666.000000
163907.078125 2324332.250000 -50.000000 6666.000000
163914.609375 2324356.250000 -50.000000 6666.000000
163922.140625 2324380.000000 -50.000000 6666.000000
163929.671875 2324403.750000 -50.000000 6666.000000
163937.203125 2324427.750000 -50.000000 6666.000000
163944.734375 2324451.500000 -50.000000 6666.000000
163952.265625 2324475.250000 -50.000000 6666.000000
163959.796875 2324499.250000 -50.000000 6666.000000
163967.328125 2324523.000000 -50.000000 6666.000000
163974.859375 2324546.750000 -50.000000 6666.000000
163982.390625 2324570.750000 -50.000000 6666.000000
163989.921875 2324594.500000 -50.000000 6666.000000
163997.453125 2324618.250000 -50.000000 6666.000000
164004.984375 2324642.250000 -50.000000 6666.000000
164012.515625 2324666.000000 -50.000000 6666.000000
164020.046875 2324689.750000 -50.000000 3333.000000
164027.578125 2324713.750000 -50.000000 3333.000000
164035.109375 2324737.500000 -50.000000 3333.000000
164042.640625 2324761.500000 -50.000000 3333.000000
164050.171875 2324785.250000 -50.000000 3333.000000
164057.703125 2324809.000000 -50.000000 3333.000000
164065.234375 2324833.000000 -50.000000 3333.000000
164072.765625 2324856.750000 -50.000000 3333.000000
164080.296875 2324880.500000 -50.000000 3333.000000
164087.828125 2324904.500000 -50.000000 3333.000000
164095.359375 2324928.250000 -50.000000 3333.000000
164102.890625 2324952.000000 -50.000000 3333.000000
164110.421875 2324976.000000 -50.000000 3333.000000
164117.953125 2324999.750000 -50.000000 3333.000000
164125.484375 2325023.500000 -50.000000 3333.000000
164133.015625 2325047.500000 -50.000000 3333.000000
164140.546875 2325071.250000 -50.000000 3333.000000
164148.078125 2325095.250000 -50.000000 3333.000000
164155.609375 2325119.000000 -50.000000 3333.000000
164163.140625 2325142.750000 -50.000000 3333.000000
164170.671875 2325166.750000 -50.000000 3333.000000
164178.203125 2325190.500000 -50.000000 3333.000000
164185.734375 2325214.250000 -50.000000 3333.000000
164193.265625 2325238.250000 -50.000000 3333.000000
164200.796875 2325262.000000 -50.000000 3333.000000
164208.328125 2325285.750000 -50.000000 3333.000000
164215.859375 2325309.750000 -50.000000 3333.000000
164223.390625 2325333.500000 -50.000000 3333.000000
164230.921875 2325357.250000 -50.000000 3333.000000
164238.453125 2325381.250000 -50.000000 3333.000000
164245.984375 2325405.000000 -50.000000 3333.000000
164253.515625 2325429.000000 -50.000000 3333.000000
164261.046875 2325452.750000 -50.000000 3333.000000
164268.578125 2325476.500000 -50.000000 3333.000000
164276.109375 2325500.500000 -50.000000 3333.000000
164283.640625 2325524.250000 -50.000000 3333.000000
164291.171875 2325548.000000 -50.000000 3333.000000
162786.140625 2320701.250000 -50.000000 4444.000000
162793.671875 2320725.000000 -50.000000 4444.000000
162801.203125 2320749.000000 -50.000000 4444.000000
162808.734375 2320772.750000 -50.000000 4444.000000
162816.265625 2320796.500000 -50.000000 4444.000000
162823.796875 2320820.500000 -50.000000 4444.000000
162831.328125 2320844.250000 -50.000000 4444.000000
162838.859375 2320868.000000 -50.000000 4444.000000
162846.390625 2320892.000000 -50.000000 4444.000000
162853.921875 2320915.750000 -50.000000 4444.000000
162861.453125 2320939.750000 -50.000000 4444.000000
162868.984375 2320963.500000 -50.000000 4444.000000
162876.515625 2320987.250000 -50.000000 4444.000000
162884.046875 2321011.250000 -50.000000 4444.000000
162891.578125 2321035.000000 -50.000000 4444.000000
162899.109375 2321058.750000 -50.000000 4444.000000
162906.640625 2321082.750000 -50.000000 4444.000000
162914.187500 2321106.500000 -50.000000 4444.000000
162921.718750 2321130.250000 -50.000000 4444.000000
162929.250000 2321154.250000 -50.000000 4444.000000
162936.781250 2321178.000000 -50.000000 4444.000000
162944.312500 2321201.750000 -50.000000 4444.000000
162951.843750 2321225.750000 -50.000000 4444.000000
162959.375000 2321249.500000 -50.000000 4444.000000
162966.906250 2321273.500000 -50.000000 4444.000000
162974.437500 2321297.250000 -50.000000 4444.000000
162981.968750 2321321.000000 -50.000000 4444.000000
162989.500000 2321345.000000 -50.000000 4444.000000
162997.031250 2321368.750000 -50.000000 4444.000000
163004.562500 2321392.500000 -50.000000 4444.000000
163012.093750 2321416.500000 -50.000000 4444.000000
163019.625000 2321440.250000 -50.000000 4444.000000
163027.156250 2321464.000000 -50.000000 4444.000000
163034.687500 2321488.000000 -50.000000 4444.000000
163042.218750 2321511.750000 -50.000000 4444.000000
163049.750000 2321535.500000 -50.000000 4444.000000
163057.281250 2321559.500000 -50.000000 4444.000000
163064.812500 2321583.250000 -50.000000 4444.000000
163072.343750 2321607.000000 -50.000000 4444.000000
163079.875000 2321631.000000 -50.000000 4444.000000
163087.406250 2321654.750000 -50.000000 4444.000000
163094.937500 2321678.750000 -50.000000 4444.000000
163102.468750 2321702.500000 -50.000000 4444.000000
163110.000000 2321726.250000 -50.000000 4444.000000
163117.531250 2321750.250000 -50.000000 4444.000000
163125.062500 2321774.000000 -50.000000 4444.000000
163132.593750 2321797.750000 -50.000000 4444.000000
163140.125000 2321821.750000 -50.000000 4444.000000
163147.656250 2321845.500000 -50.000000 4444.000000
163155.187500 2321869.250000 -50.000000 4444.000000
163162.718750 2321893.250000 -50.000000 4444.000000
163170.250000 2321917.000000 -50.000000 4444.000000
163177.781250 2321940.750000 -50.000000 4444.000000
163185.312500 2321964.750000 -50.000000 4444.000000
163192.843750 2321988.500000 -50.000000 4444.000000
163200.375000 2322012.500000 -50.000000 4444.000000
163207.906250 2322036.250000 -50.000000 4444.000000
163215.437500 2322060.000000 -50.000000 4444.000000
163222.968750 2322084.000000 -50.000000 4444.000000
163230.500000 2322107.750000 -50.000000 7777.000000
163238.031250 2322131.500000 -50.000000 7777.000000
163245.562500 2322155.500000 -50.000000 7777.000000
163253.093750 2322179.250000 -50.000000 7777.000000
163260.625000 2322203.000000 -50.000000 7777.000000
163268.156250 2322227.000000 -50.000000 7777.000000
163275.687500 2322250.750000 -50.000000 5555.000000
163283.218750 2322274.500000 -50.000000 5555.000000
163290.750000 2322298.500000 -50.000000 5555.000000
163298.281250 2322322.250000 -50.000000 5555.000000
163305.812500 2322346.250000 -50.000000 5555.000000
163313.343750 2322370.000000 -50.000000 5555.000000
163320.875000 2322393.750000 -50.000000 5555.000000
163328.406250 2322417.750000 -50.000000 5555.000000
163335.937500 2322441.500000 -50.000000 5555.000000
163343.468750 2322465.250000 -50.000000 5555.000000
163351.000000 2322489.250000 -50.000000 5555.000000
163358.531250 2322513.000000 -50.000000 5555.000000
163366.062500 2322536.750000 -50.000000 5555.000000
163373.593750 2322560.750000 -50.000000 5555.000000
163381.125000 2322584.500000 -50.000000 5555.000000
163388.656250 2322608.250000 -50.000000 5555.000000
163396.187500 2322632.250000 -50.000000 5555.000000
163403.718750 2322656.000000 -50.000000 5555.000000
163411.250000 2322679.750000 -50.000000 5555.000000
163418.781250 2322703.750000 -50.000000 5555.000000
163426.312500 2322727.500000 -50.000000 5555.000000
163433.843750 2322751.500000 -50.000000 5555.000000
163441.375000 2322775.250000 -50.000000 5555.000000
163448.906250 2322799.000000 -50.000000 5555.000000
163456.437500 2322823.000000 -50.000000 5555.000000
163463.968750 2322846.750000 -50.000000 5555.000000
163471.500000 2322870.500000 -50.000000 5555.000000
163479.031250 2322894.500000 -50.000000 5555.000000
163486.562500 2322918.250000 -50.000000 5555.000000
163494.093750 2322942.000000 -50.000000 5555.000000
163501.625000 2322966.000000 -50.000000 5555.000000
163509.156250 2322989.750000 -50.000000 5555.000000
163516.687500 2323013.500000 -50.000000 5555.000000
163524.218750 2323037.500000 -50.000000 5555.000000
163531.750000 2323061.250000 -50.000000 5555.000000
163539.281250 2323085.250000 -50.000000 5555.000000
163546.812500 2323109.000000 -50.000000 5555.000000
163554.343750 2323132.750000 -50.000000 5555.000000
163561.875000 2323156.750000 -50.000000 5555.000000
163569.406250 2323180.500000 -50.000000 5555.000000
163576.937500 2323204.250000 -50.000000 5555.000000
163584.468750 2323228.250000 -50.000000 5555.000000
163592.000000 2323252.000000 -50.000000 5555.000000
163599.531250 2323275.750000 -50.000000 5555.000000
163607.062500 2323299.750000 -50.000000 5555.000000
163614.593750 2323323.500000 -50.000000 5555.000000
163622.125000 2323347.250000 -50.000000 6666.000000
163629.656250 2323371.250000 -50.000000 6666.000000
163637.187500 2323395.000000 -50.000000 6666.000000
163644.718750 2323419.000000 -50.000000 6666.000000
163652.250000 2323442.750000 -50.000000 6666.000000
163659.781250 2323466.500000 -50.000000 6666.000000
163667.312500 2323490.500000 -50.000000 6666.000000
163674.843750 2323514.250000 -50.000000 6666.000000
163682.375000 2323538.000000 -50.000000 6666.000000
163689.906250 2323562.000000 -50.000000 6666.000000
163697.437500 2323585.750000 -50.000000 6666.000000
163704.968750 2323609.500000 -50.000000 6666.000000
163712.500000 2323633.500000 -50.000000 6666.000000
163720.031250 2323657.250000 -50.000000 6666.000000
163727.562500 2323681.000000 -50.000000 6666.000000
163735.093750 2323705.000000 -50.000000 6666.000000
163742.625000 2323728.750000 -50.000000 6666.000000
163750.156250 2323752.750000 -50.000000 6666.000000
163757.687500 2323776.500000 -50.000000 6666.000000
163765.218750 2323800.250000 -50.000000 6666.000000
163772.750000 2323824.250000 -50.000000 6666.000000
163780.281250 2323848.000000 -50.000000 6666.000000
163787.812500 2323871.750000 -50.000000 6666.000000
163795.343750 2323895.750000 -50.000000 6666.000000
163802.875000 2323919.500000 -50.000000 6666.000000
163810.406250 2323943.250000 -50.000000 6666.000000
163817.953125 2323967.250000 -50.000000 6666.000000
163825.484375 2323991.000000 -50.000000 6666.000000
163833.015625 2324014.750000 -50.000000 6666.000000
163840.546875 2324038.750000 -50.000000 6666.000000
163848.078125 2324062.500000 -50.000000 6666.000000
163855.609375 2324086.250000 -50.000000 6666.000000
163863.140625 2324110.250000 -50.000000 6666.000000
163870.671875 2324134.000000 -50.000000 6666.000000
163878.203125 2324158.000000 -50.000000 6666.000000
163885.734375 2324181.750000 -50.000000 6666.000000
163893.265625 2324205.500000 -50.000000 6666.000000
163900.796875 2324229.500000 -50.000000 6666.000000
163908.328125 2324253.250000 -50.000000 6666.000000
163915.859375 2324277.000000 -50.000000 6666.000000
163923.390625 2324301.000000 -50.000000 6666.000000
163930.921875 2324324.750000 -50.000000 6666.000000
163938.453125 2324348.500000 -50.000000 6666.000000
163945.984375 2324372.500000 -50.000000 6666.000000
163953.515625 2324396.250000 -50.000000 6666.000000
163961.046875 2324420.000000 -50.000000 6666.000000
163968.578125 2324444.000000 -50.000000 6666.000000
163976.109375 2324467.750000 -50.000000 6666.000000
163983.640625 2324491.750000 -50.000000 6666.000000
163991.171875 2324515.500000 -50.000000 6666.000000
163998.703125 2324539.250000 -50.000000 6666.000000
164006.234375 2324563.250000 -50.000000 6666.000000
164013.765625 2324587.000000 -50.000000 6666.000000
164021.296875 2324610.750000 -50.000000 6666.000000
164028.828125 2324634.750000 -50.000000 6666.000000
164036.359375 2324658.500000 -50.000000 6666.000000
164043.890625 2324682.250000 -50.000000 3333.000000
164051.421875 2324706.250000 -50.000000 3333.000000
164058.953125 2324730.000000 -50.000000 3333.000000
164066.484375 2324753.750000 -50.000000 3333.000000
164074.015625 2324777.750000 -50.000000 3333.000000
164081.546875 2324801.500000 -50.000000 3333.000000
164089.078125 2324825.500000 -50.000000 3333.000000
164096.609375 2324849.250000 -50.000000 3333.000000
164104.140625 2324873.000000 -50.000000 3333.000000
164111.671875 2324897.000000 -50.000000 3333.000000
164119.203125 2324920.750000 -50.000000 3333.000000
164126.734375 2324944.500000 -50.000000 3333.000000
164134.265625 2324968.500000 -50.000000 3333.000000
164141.796875 2324992.250000 -50.000000 3333.000000
164149.328125 2325016.000000 -50.000000 3333.000000
164156.859375 2325040.000000 -50.000000 3333.000000
164164.390625 2325063.750000 -50.000000 3333.000000
164171.921875 2325087.500000 -50.000000 3333.000000
164179.453125 2325111.500000 -50.000000 3333.000000
164186.984375 2325135.250000 -50.000000 3333.000000
164194.515625 2325159.000000 -50.000000 3333.000000
164202.046875 2325183.000000 -50.000000 3333.000000
164209.578125 2325206.750000 -50.000000 3333.000000
164217.109375 2325230.750000 -50.000000 3333.000000
164224.640625 2325254.500000 -50.000000 3333.000000
164232.171875 2325278.250000 -50.000000 3333.000000
164239.703125 2325302.250000 -50.000000 3333.000000
164247.234375 2325326.000000 -50.000000 3333.000000
164254.765625 2325349.750000 -50.000000 3333.000000
164262.296875 2325373.750000 -50.000000 3333.000000
164269.828125 2325397.500000 -50.000000 3333.000000
164277.359375 2325421.250000 -50.000000 3333.000000
164284.890625 2325445.250000 -50.000000 3333.000000
164292.421875 2325469.000000 -50.000000 3333.000000
164299.953125 2325492.750000 -50.000000 3333.000000
164307.484375 2325516.750000 -50.000000 3333.000000
164315.015625 2325540.500000 -50.000000 3333.000000
162809.984375 2320693.750000 -50.000000 4444.000000
162817.515625 2320717.500000 -50.000000 4444.000000
162825.046875 2320741.500000 -50.000000 4444.000000
162832.578125 2320765.250000 -50.000000 4444.000000
162840.109375 2320789.000000 -50.000000 4444.000000
162847.640625 2320813.000000 -50.000000 4444.000000
162855.171875 2320836.750000 -50.000000 4444.000000
162862.703125 2320860.500000 -50.000000 4444.000000
162870.234375 2320884.500000 -50.000000 4444.000000
162877.765625 2320908.250000 -50.000000 4444.000000
162885.296875 2320932.000000 -50.000000 4444.000000
162892.828125 2320956.000000 -50.000000 4444.000000
162900.359375 2320979.750000 -50.000000 4444.000000
162907.890625 2321003.500000 -50.000000 4444.000000
162915.421875 2321027.500000 -50.000000 4444.000000
162922.953125 2321051.250000 -50.000000 4444.000000
162930.484375 2321075.250000 -50.000000 4444.000000
162938.015625 2321099.000000 -50.000000 4444.000000
162945.546875 2321122.750000 -50.000000 4444.000000
162953.078125 2321146.750000 -50.000000 4444.000000
162960.609375 2321170.500000 -50.000000 4444.000000
162968.140625 2321194.250000 -50.000000 4444.000000
162975.671875 2321218.250000 -50.000000 4444.000000
162983.203125 2321242.000000 -50.000000 4444.000000
162990.734375 2321265.750000 -50.000000 4444.000000
162998.265625 2321289.750000 -50.000000 4444.000000
163005.796875 2321313.500000 -50.000000 4444.000000
163013.328125 2321337.250000 -50.000000 4444.000000
163020.859375 2321361.250000 -50.000000 4444.000000
163028.390625 2321385.000000 -50.000000 4444.000000
163035.921875 2321409.000000 -50.000000 4444.000000
163043.453125 2321432.750000 -50.000000 4444.000000
163050.984375 2321456.500000 -50.000000 4444.000000
163058.515625 2321480.500000 -50.000000 4444.000000
163066.046875 2321504.250000 -50.000000 4444.000000
163073.578125 2321528.000000 -50.000000 4444.000000
163081.109375 2321552.000000 -50.000000 4444.000000
163088.640625 2321575.750000 -50.000000 4444.000000
163096.171875 2321599.500000 -50.000000 4444.000000
163103.703125 2321623.500000 -50.000000 4444.000000
163111.234375 2321647.250000 -50.000000 4444.000000
163118.765625 2321671.000000 -50.000000 4444.000000
163126.296875 2321695.000000 -50.000000 4444.000000
163133.828125 2321718.750000 -50.000000 4444.000000
163141.359375 2321742.750000 -50.000000 4444.000000
163148.890625 2321766.500000 -50.000000 4444.000000
163156.421875 2321790.250000 -50.000000 4444.000000
163163.953125 2321814.250000 -50.000000 4444.000000
163171.484375 2321838.000000 -50.000000 4444.000000
163179.015625 2321861.750000 -50.000000 4444.000000
163186.546875 2321885.750000 -50.000000 4444.000000
163194.078125 2321909.500000 -50.000000 4444.000000
163201.609375 2321933.250000 -50.000000 4444.000000
163209.140625 2321957.250000 -50.000000 4444.000000
163216.671875 2321981.000000 -50.000000 4444.000000
163224.203125 2322004.750000 -50.000000 4444.000000
163231.750000 2322028.750000 -50.000000 4444.000000
163239.281250 2322052.500000 -50.000000 4444.000000
163246.812500 2322076.250000 -50.000000 4444.000000
163254.343750 2322100.250000 -50.000000 7777.000000
163261.875000 2322124.000000 -50.000000 7777.000000
163269.406250 2322148.000000 -50.000000 7777.000000
163276.937500 2322171.750000 -50.000000 7777.000000
163284.468750 2322195.500000 -50.000000 7777.000000
163292.000000 2322219.500000 -50.000000 7777.000000
163299.531250 2322243.250000 -50.000000 7777.000000
163307.062500 2322267.000000 -50.000000 5555.000000
163314.593750 2322291.000000 -50.000000 5555.000000
163322.125000 2322314.750000 -50.000000 5555.000000
163329.656250 2322338.500000 -50.000000 5555.000000
163337.187500 2322362.500000 -50.000000 5555.000000
163344.718750 2322386.250000 -50.000000 5555.000000
163352.250000 2322410.000000 -50.000000 5555.000000
163359.781250 2322434.000000 -50.000000 5555.000000
163367.312500 2322457.750000 -50.000000 5555.000000
163374.843750 2322481.750000 -50.000000 5555.000000
163382.375000 2322505.500000 -50.000000 5555.000000
163389.906250 2322529.250000 -50.000000 5555.000000
163397.437500 2322553.250000 -50.000000 5555.000000
163404.968750 2322577.000000 -50.000000 5555.000000
163412.500000 2322600.750000 -50.000000 5555.000000
163420.031250 2322624.750000 -50.000000 5555.000000
163427.562500 2322648.500000 -50.000000 5555.000000
163435.093750 2322672.250000 -50.000000 5555.000000
163442.625000 2322696.250000 -50.000000 5555.000000
163450.156250 2322720.000000 -50.000000 5555.000000
163457.687500 2322743.750000 -50.000000 5555.000000
163465.218750 2322767.750000 -50.000000 5555.000000
163472.750000 2322791.500000 -50.000000 5555.000000
163480.281250 2322815.500000 -50.000000 5555.000000
163487.812500 2322839.250000 -50.000000 5555.000000
163495.343750 2322863.000000 -50.000000 5555.000000
163502.875000 2322887.000000 -50.000000 5555.000000
163510.406250 2322910.750000 -50.000000 5555.000000
163517.937500 2322934.500000 -50.000000 5555.000000
163525.468750 2322958.500000 -50.000000 5555.000000
163533.000000 2322982.250000 -50.000000 5555.000000
163540.531250 2323006.000000 -50.000000 5555.000000
163548.062500 2323030.000000 -50.000000 5555.000000
163555.593750 2323053.750000 -50.000000 5555.000000
163563.125000 2323077.500000 -50.000000 5555.000000
163570.656250 2323101.500000 -50.000000 5555.000000
163578.187500 2323125.250000 -50.000000 5555.000000
163585.718750 2323149.000000 -50.000000 5555.000000
163593.250000 2323173.000000 -50.000000 5555.000000
163600.781250 2323196.750000 -50.000000 5555.000000
163608.312500 2323220.750000 -50.000000 5555.000000
163615.843750 2323244.500000 -50.000000 5555.000000
163623.375000 2323268.250000 -50.000000 5555.000000
163630.906250 2323292.250000 -50.000000 5555.000000
163638.437500 2323316.000000 -50.000000 5555.000000
163645.968750 2323339.750000 -50.000000 5555.000000
163653.500000 2323363.750000 -50.000000 6666.000000
163661.031250 2323387.500000 -50.000000 6666.000000
163668.562500 2323411.250000 -50.000000 6666.000000
163676.093750 2323435.250000 -50.000000 6666.000000
163683.625000 2323459.000000 -50.000000 6666.000000
163691.156250 2323482.750000 -50.000000 6666.000000
163698.687500 2323506.750000 -50.000000 6666.000000
163706.218750 2323530.500000 -50.000000 6666.000000
163713.750000 2323554.500000 -50.000000 6666.000000
163721.281250 2323578.250000 -50.000000 6666.000000
163728.812500 2323602.000000 -50.000000 6666.000000
163736.343750 2323626.000000 -50.000000 6666.000000
163743.875000 2323649.750000 -50.000000 6666.000000
163751.406250 2323673.500000 -50.000000 6666.000000
163758.937500 2323697.500000 -50.000000 6666.000000
163766.468750 2323721.250000 -50.000000 6666.000000
163774.000000 2323745.000000 -50.000000 6666.000000
163781.531250 2323769.000000 -50.000000 6666.000000
163789.062500 2323792.750000 -50.000000 6666.000000
163796.593750 2323816.500000 -50.000000 6666.000000
163804.125000 2323840.500000 -50.000000 6666.000000
163811.656250 2323864.250000 -50.000000 6666.000000
163819.187500 2323888.250000 -50.000000 6666.000000
163826.718750 2323912.000000 -50.000000 6666.000000
163834.250000 2323935.750000 -50.000000 6666.000000
163841.781250 2323959.750000 -50.000000 6666.000000
163849.312500 2323983.500000 -50.000000 6666.000000
163856.843750 2324007.250000 -50.000000 6666.000000
163864.375000 2324031.250000 -50.000000 6666.000000
163871.906250 2324055.000000 -50.000000 6666.000000
163879.437500 2324078.750000 -50.000000 6666.000000
163886.968750 2324102.750000 -50.000000 6666.000000
163894.500000 2324126.500000 -50.000000 6666.000000
163902.031250 2324150.250000 -50.000000 6666.000000
163909.562500 2324174.250000 -50.000000 6666.000000
163917.093750 2324198.000000 -50.000000 6666.000000
163924.625000 2324221.750000 -50.000000 6666.000000
163932.156250 2324245.750000 -50.000000 6666.000000
163939.687500 2324269.500000 -50.000000 6666.000000
163947.218750 2324293.500000 -50.000000 6666.000000
163954.750000 2324317.250000 -50.000000 6666.000000
163962.281250 2324341.000000 -50.000000 6666.000000
163969.812500 2324365.000000 -50.000000 6666.000000
163977.343750 2324388.750000 -50.000000 6666.000000
163984.875000 2324412.500000 -50.000000 6666.000000
163992.406250 2324436.500000 -50.000000 6666.000000
163999.937500 2324460.250000 -50.000000 6666.000000
164007.468750 2324484.000000 -50.000000 6666.000000
164015.000000 2324508.000000 -50.000000 6666.000000
164022.531250 2324531.750000 -50.000000 6666.000000
164030.062500 2324555.500000 -50.000000 6666.000000
164037.593750 2324579.500000 -50.000000 6666.000000
164045.125000 2324603.250000 -50.000000 6666.000000
164052.656250 2324627.250000 -50.000000 6666.000000
164060.187500 2324651.000000 -50.000000 6666.000000
164067.718750 2324674.750000 -50.000000 6666.000000
164075.250000 2324698.750000 -50.000000 3333.000000
164082.781250 2324722.500000 -50.000000 3333.000000
164090.312500 2324746.250000 -50.000000 3333.000000
164097.843750 2324770.250000 -50.000000 3333.000000
164105.375000 2324794.000000 -50.000000 3333.000000
164112.906250 2324817.750000 -50.000000 3333.000000
164120.437500 2324841.750000 -50.000000 3333.000000
164127.968750 2324865.500000 -50.000000 3333.000000
164135.515625 2324889.250000 -50.000000 3333.000000
164143.046875 2324913.250000 -50.000000 3333.000000
164150.578125 2324937.000000 -50.000000 3333.000000
164158.109375 2324961.000000 -50.000000 3333.000000
164165.640625 2324984.750000 -50.000000 3333.000000
164173.171875 2325008.500000 -50.000000 3333.000000
164180.703125 2325032.500000 -50.000000 3333.000000
164188.234375 2325056.250000 -50.000000 3333.000000
164195.765625 2325080.000000 -50.000000 3333.000000
164203.296875 2325104.000000 -50.000000 3333.000000
164210.828125 2325127.750000 -50.000000 3333.000000
164218.359375 2325151.500000 -50.000000 3333.000000
164225.890625 2325175.500000 -50.000000 3333.000000
164233.421875 2325199.250000 -50.000000 3333.000000
164240.953125 2325223.000000 -50.000000 3333.000000
164248.484375 2325247.000000 -50.000000 3333.000000
164256.015625 2325270.750000 -50.000000 3333.000000
164263.546875 2325294.500000 -50.000000 3333.000000
164271.078125 2325318.500000 -50.000000 3333.000000
164278.609375 2325342.250000 -50.000000 3333.000000
164286.140625 2325366.250000 -50.000000 3333.000000
164293.671875 2325390.000000 -50.000000 3333.000000
164301.203125 2325413.750000 -50.000000 3333.000000
164308.734375 2325437.750000 -50.000000 3333.000000
164316.265625 2325461.500000 -50.000000 3333.000000
164323.796875 2325485.250000 -50.000000 3333.000000
164331.328125 2325509.250000 -50.000000 3333.000000
164338.859375 2325533.000000 -50.000000 3333.000000
162833.828125 2320686.250000 -50.000000 4444.000000
162841.359375 2320710.000000 -50.000000 4444.000000
162848.890625 2320733.750000 -50.000000 4444.000000
162856.421875 2320757.750000 -50.000000 4444.000000
162863.953125 2320781.500000 -50.000000 4444.000000
162871.484375 2320805.500000 -50.000000 4444.000000
162879.015625 2320829.250000 -50.000000 4444.000000
162886.546875 2320853.000000 -50.000000 4444.000000
162894.078125 2320877.000000 -50.000000 4444.000000
162901.609375 2320900.750000 -50.000000 4444.000000
162909.140625 2320924.500000 -50.000000 4444.000000
162916.671875 2320948.500000 -50.000000 4444.000000
162924.203125 2320972.250000 -50.000000 4444.000000
162931.734375 2320996.000000 -50.000000 4444.000000
162939.265625 2321020.000000 -50.000000 4444.000000
162946.796875 2321043.750000 -50.000000 4444.000000
162954.328125 2321067.500000 -50.000000 4444.000000
162961.859375 2321091.500000 -50.000000 4444.000000
162969.390625 2321115.250000 -50.000000 4444.000000
162976.921875 2321139.000000 -50.000000 4444.000000
162984.453125 2321163.000000 -50.000000 4444.000000
162991.984375 2321186.750000 -50.000000 4444.000000
162999.515625 2321210.750000 -50.000000 4444.000000
163007.046875 2321234.500000 -50.000000 4444.000000
163014.578125 2321258.250000 -50.000000 4444.000000
163022.109375 2321282.250000 -50.000000 4444.000000
163029.640625 2321306.000000 -50.000000 4444.000000
163037.171875 2321329.750000 -50.000000 4444.000000
163044.703125 2321353.750000 -50.000000 4444.000000
163052.234375 2321377.500000 -50.000000 4444.000000
163059.765625 2321401.250000 -50.000000 4444.000000
163067.296875 2321425.250000 -50.000000 4444.000000
163074.828125 2321449.000000 -50.000000 4444.000000
163082.359375 2321472.750000 -50.000000 4444.000000
163089.890625 2321496.750000 -50.000000 4444.000000
163097.421875 2321520.500000 -50.000000 4444.000000
163104.953125 2321544.500000 -50.000000 4444.000000
163112.484375 2321568.250000 -50.000000 4444.000000
163120.015625 2321592.000000 -50.000000 4444.000000
163127.546875 2321616.000000 -50.000000 4444.000000
163135.078125 2321639.750000 -50.000000 4444.000000
163142.609375 2321663.500000 -50.000000 4444.000000
163150.140625 2321687.500000 -50.000000 4444.000000
163157.671875 2321711.250000 -50.000000 4444.000000
163165.203125 2321735.000000 -50.000000 4444.000000
163172.734375 2321759.000000 -50.000000 4444.000000
163180.265625 2321782.750000 -50.000000 4444.000000
163187.796875 2321806.500000 -50.000000 4444.000000
163195.328125 2321830.500000 -50.000000 4444.000000
163202.859375 2321854.250000 -50.000000 4444.000000
163210.390625 2321878.250000 -50.000000 4444.000000
163217.921875 2321902.000000 -50.000000 4444.000000
163225.453125 2321925.750000 -50.000000 4444.000000
163232.984375 2321949.750000 -50.000000 4444.000000
163240.515625 2321973.500000 -50.000000 4444.000000
163248.046875 2321997.250000 -50.000000 4444.000000
163255.578125 2322021.250000 -50.000000 4444.000000
163263.109375 2322045.000000 -50.000000 4444.000000
163270.640625 2322068.750000 -50.000000 7777.000000
163278.171875 2322092.750000 -50.000000 7777.000000
163285.703125 2322116.500000 -50.000000 7777.000000
163293.234375 2322140.250000 -50.000000 7777.000000
163300.765625 2322164.250000 -50.000000 7777.000000
163308.296875 2322188.000000 -50.000000 7777.000000
163315.828125 2322211.750000 -50.000000 7777.000000
163323.359375 2322235.750000 -50.000000 7777.000000
163330.890625 2322259.500000 -50.000000 5555.000000
163338.421875 2322283.500000 -50.000000 5555.000000
163345.953125 2322307.250000 -50.000000 5555.000000
163353.484375 2322331.000000 -50.000000 5555.000000
163361.015625 2322355.000000 -50.000000 5555.000000
163368.546875 2322378.750000 -50.000000 5555.000000
163376.078125 2322402.500000 -50.000000 5555.000000
163383.609375 2322426.500000 -50.000000 5555.000000
163391.140625 2322450.250000 -50.000000 5555.000000
163398.671875 2322474.000000 -50.000000 5555.000000
163406.203125 2322498.000000 -50.000000 5555.000000
163413.734375 2322521.750000 -50.000000 5555.000000
163421.265625 2322545.500000 -50.000000 5555.000000
163428.796875 2322569.500000 -50.000000 5555.000000
163436.328125 2322593.250000 -50.000000 5555.000000
163443.859375 2322617.250000 -50.000000 5555.000000
163451.390625 2322641.000000 -50.000000 5555.000000
163458.921875 2322664.750000 -50.000000 5555.000000
163466.453125 2322688.750000 -50.000000 5555.000000
163473.984375 2322712.500000 -50.000000 5555.000000
163481.515625 2322736.250000 -50.000000 5555.000000
163489.046875 2322760.250000 -50.000000 5555.000000
163496.578125 2322784.000000 -50.000000 5555.000000
163504.109375 2322807.750000 -50.000000 5555.000000
163511.640625 2322831.750000 -50.000000 5555.000000
163519.171875 2322855.500000 -50.000000 5555.000000
163526.703125 2322879.250000 -50.000000 5555.000000
163534.234375 2322903.250000 -50.000000 5555.000000
163541.765625 2322927.000000 -50.000000 5555.000000
