=== TOP 120 CUMULATIVE ===
         81148461 function calls (78184155 primitive calls) in 123.768 seconds

   Ordered by: cumulative time
   List reduced from 6190 to 120 due to restriction <120>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
                                                                                                                                       1    0.000    1.879  C:\codes\HydroModPy-GH\validation_cases\calibration\shared\runtime.py:286(synthesize_truth_observations)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2654(prepare_calibration_session)                               <-       2    0.000    2.834  C:\codes\HydroModPy-GH\launchers\model_calibration\launcher.py:43(prepare)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2474(prepare_hydraulic_property_support)                        <-       2    0.000    2.803  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2654(prepare_calibration_session)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:482(_prepare_runtime_hydraulic_property_support)                <-       2    0.000    2.803  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2474(prepare_hydraulic_property_support)
C:\codes\HydroModPy-GH\launchers\process_simulation\launcher.py:297(prepare_runtime)                                          <-       2    0.000    1.954  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:3252(_get_or_create_runtime_reusable_launcher)
                                                                                                                                      24    0.000    0.000  C:\codes\HydroModPy-GH\launchers\process_simulation\launcher.py:325(run_prepared)
C:\Python312\Lib\subprocess.py:807(__init__)                                                                                  <-      24    0.001    0.149  C:\Python312\Lib\site-packages\flopy\mbase.py:1668(run_model)
C:\Python312\Lib\subprocess.py:1436(_execute_child)                                                                           <-      24    0.001    0.145  C:\Python312\Lib\subprocess.py:807(__init__)
C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\ops\array_ops.py:507(maybe_prepare_scalar_for_op)  <-   11552    0.048    0.058  C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\base.py:1371(_arith_method)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:3276(_prepare_runtime_direct_launcher)                          <-      24    0.000    0.019  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:3338(execute_candidate_run)
C:\Python312\Lib\site-packages\sqlalchemy\sql\annotation.py:582(_prepare_annotations)                                         <-       3    0.000    0.017  C:\Python312\Lib\site-packages\sqlalchemy\sql\__init__.py:111(__go)
C:\Python312\Lib\subprocess.py:1282(_close_pipe_fds)                                                                          <-      24    0.001    0.002  C:\Python312\Lib\subprocess.py:1436(_execute_child)
C:\Python312\Lib\subprocess.py:1335(_get_handles)                                                                             <-      24    0.000    0.002  C:\Python312\Lib\subprocess.py:807(__init__)
C:\Python312\Lib\enum.py:513(__prepare__)                                                                                     <-       4    0.000    0.000  C:\Python312\Lib\enum.py:863(_create_)
                                                                                                                                      39    0.000    0.002  {built-in method builtins.__build_class__}
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:113(_prepared_numeric_array_summary)                            <-      10    0.000    0.002  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:229(to_summary)
C:\Python312\Lib\subprocess.py:1120(__del__)                                                                                  <-      24    0.000    0.001  C:\Python312\Lib\site-packages\flopy\mf6\mfsimbase.py:1803(run_simulation)
C:\Python312\Lib\site-packages\pyproj\crs\crs.py:127(_prepare_from_string)                                                    <-      50    0.001    0.001  C:\Python312\Lib\site-packages\pyproj\crs\crs.py:185(__init__)
C:\Python312\Lib\subprocess.py:576(list2cmdline)                                                                              <-      24    0.000    0.001  C:\Python312\Lib\subprocess.py:1436(_execute_child)
C:\codes\HydroModPy-GH\hydromodpy\analysis\calibration\core\objective_function.py:36(_prepare_series)                         <-      46    0.001    0.001  C:\codes\HydroModPy-GH\hydromodpy\analysis\calibration\core\objective_function.py:61(rmse)
C:\Python312\Lib\subprocess.py:218(Close)                                                                                     <-      72    0.000    0.000  C:\Python312\Lib\contextlib.py:477(_exit_wrapper)
                                                                                                                                      72    0.000    0.000  C:\Python312\Lib\site-packages\flopy\mbase.py:1668(run_model)
                                                                                                                                      24    0.000    0.000  C:\Python312\Lib\site-packages\flopy\mf6\mfsimbase.py:1803(run_simulation)
                                                                                                                                      48    0.000    0.000  C:\Python312\Lib\subprocess.py:807(__init__)
C:\Python312\Lib\subprocess.py:1414(_make_inheritable)                                                                        <-      72    0.000    0.000  C:\Python312\Lib\subprocess.py:1335(_get_handles)
C:\Python312\Lib\subprocess.py:1233(poll)                                                                                     <-      24    0.000    0.000  C:\Python312\Lib\site-packages\flopy\mbase.py:1668(run_model)
C:\Python312\Lib\subprocess.py:1563(_internal_poll)                                                                           <-      24    0.000    0.000  C:\Python312\Lib\subprocess.py:1120(__del__)
                                                                                                                                      24    0.000    0.000  C:\Python312\Lib\subprocess.py:1233(poll)
C:\codes\HydroModPy-GH\launchers\model_calibration\output_selection.py:497(prepare_output_selectors)                          <-       2    0.000    0.000  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2654(prepare_calibration_session)
C:\Python312\Lib\subprocess.py:1423(_filter_handle_list)                                                                      <-      24    0.000    0.000  C:\Python312\Lib\subprocess.py:1436(_execute_child)
C:\Python312\Lib\subprocess.py:223(Detach)                                                                                    <-      24    0.000    0.000  C:\Python312\Lib\subprocess.py:807(__init__)
C:\Python312\Lib\subprocess.py:193(__init__)                                                                                  <-      24    0.000    0.000  C:\Python312\Lib\subprocess.py:1436(_execute_child)
C:\Python312\Lib\site-packages\pyproj\crs\crs.py:147(_prepare_from_authority)                                                 <-      26    0.000    0.000  C:\Python312\Lib\site-packages\pyproj\crs\crs.py:185(__init__)
C:\Python312\Lib\subprocess.py:1311(_on_error_fd_closer)                                                                      <-      48    0.000    0.000  {built-in method builtins.next}
C:\Python312\Lib\subprocess.py:259(_cleanup)                                                                                  <-      24    0.000    0.000  C:\Python312\Lib\subprocess.py:807(__init__)
C:\Python312\Lib\site-packages\sqlalchemy\orm\decl_base.py:1900(_prepare_mapper_arguments)                                    <-       2    0.000    0.000  C:\Python312\Lib\site-packages\sqlalchemy\orm\decl_base.py:1981(map)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:133(_prepared_labels_summary)                                   <-       5    0.000    0.000  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:229(to_summary)


