point_id,point_label,x_m,solver,solver_label,elapsed_days,head_m,clearance_m
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,375.0,8.070338632115666,-1.867161367884334
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,390.0,7.842345708321658,-2.095154291678342
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,405.0,7.633902653795073,-2.303597346204927
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,420.0,7.4427642013380355,-2.4947357986619645
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,435.0,7.267066699796188,-2.670433300203812
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,450.0,7.105181282618745,-2.8323187173812547
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,465.0,6.9558756979721705,-2.9816243020278295
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,480.0,6.81802217058527,-3.1194778294147296
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,495.0,6.690643754110057,-3.2468562458899433
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,510.0,6.572845127253797,-3.364654872746203
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,525.0,6.463836629242846,-3.473663370757154
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,540.0,6.362909425643618,-3.5745905743563817
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,555.0,6.269423730054729,-3.6680762699452707
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,570.0,6.1828006038378325,-3.7546993961621675
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,585.0,6.102512956363269,-3.8349870436367306
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,600.0,6.028078868307141,-3.9094211316928593
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,615.0,5.959056258500447,-3.978443741499553
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,630.0,5.89498706615201,-4.04251293384799
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,645.0,5.835553284482259,-4.101946715517741
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,660.0,5.7804179064816275,-4.1570820935183725
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,675.0,5.729263547774881,-4.208236452225119
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,690.0,5.6817960008049795,-4.2557039991950205
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,705.0,5.637743409303117,-4.299756590696883
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,720.0,5.596852295593536,-4.340647704406464
