date,Qsim,Ssim,gain,perc,pr,s,r,n
2006-03-24,1.4466499102939199,,,0.4217520210818317,0.4217520210818317,157.144642103788,43.80780019611734,0.0
2006-03-25,1.3105941776721148,,,0.3935138429263281,0.8040145297780785,154.97035651401484,43.22097616763009,0.0
2006-03-26,1.2743534410416197,,,0.3934631335542088,0.3934631335542088,154.96634198423675,42.91203709205832,0.0
2006-03-27,1.223991772902485,,,0.37383055305091206,0.37383055305091206,153.380219513397,42.47073497240099,0.0
2006-03-28,1.152199911732615,,,0.35740676853173126,0.35740676853173126,152.00162154896694,41.980666660664504,0.0
2006-03-29,1.0906780044534838,,,0.3346812047155497,0.3346812047155497,150.00845171355218,41.52286291383018,0.0
2006-03-30,1.0394126990667436,,,0.3144175454693029,0.3144175454693029,148.13823104484828,41.089461848857916,0.0
2006-03-31,0.9923126319373162,,,0.2936426575214353,0.2936426575214353,146.11844774073813,40.67689947912187,0.0
2006-04-01,0.9486418419066991,,,0.2776700349462332,2.498700134315379,144.48670612921663,40.282183874204584,0.0
2006-04-02,1.0990430399321938,,,0.3014250482367699,2.595068981001063,146.88800599490128,41.19347578144381,0.0
2006-04-03,1.3493921314393433,,,0.3257212815169738,1.6187134724182393,149.1929370139002,42.51790691017146,0.0
2006-04-04,1.4492904861066904,,,0.337643170940014,4.04002869977548,150.27422354148197,43.17568852198052,0.0
2006-04-05,1.7224317824152868,,,0.3781429031968502,3.197400299544934,153.7341948417065,44.98217808527772,0.0
2006-04-06,2.042647215832863,,,0.40716972731989926,4.063155512340394,156.03679454216157,46.57477981244085,0.0
2006-04-07,2.3750204597399662,,,0.4453367121082887,12.532971383719378,158.8736390298212,48.30318537098356,0.0
2006-04-08,4.107403740430216,,,0.5798462879375074,3.239679319266595,167.5406676461018,54.86378539214118,0.0
2006-04-09,4.741198659999284,,,0.600060452813044,3.6679108259596647,168.70098832683522,56.412708276375874,0.0
2006-04-10,4.394034241075019,,,0.6239517127562696,2.9227096419505214,170.03307750087555,56.007577995909294,0.0
2006-04-11,4.066057333363595,,,0.638236984073569,1.9501038782133748,170.81036785892505,55.35820502950353,0.0
2006-04-12,3.679993145624326,,,0.6410213872881985,1.3904872559663195,170.96026398071166,54.161275848465614,0.0
2006-04-13,3.242135620743408,,,0.6374846331277212,0.6374846331277212,170.76977672474536,52.733017210316,0.0
2006-04-14,2.787286198301133,,,0.6034428934249686,1.2127814681901432,168.8921073818973,51.07090401687444,0.0
2006-04-15,2.502673906571566,,,0.5996780201832405,0.5996780201832405,168.67932591370715,49.92457350216376,0.0
2006-04-16,2.2570109714379334,,,0.5875144989522674,15.34589549240607,167.98455427150358,48.74171990730923,0.0
2006-04-17,4.373456691081244,,,0.7391114649237003,7.393061339926316,175.9386587790975,56.18817853081967,0.0
2006-04-18,6.202199002091749,,,0.7928086751986944,0.7928086751986944,178.44559743917117,60.36797709659535,0.0
