variant_id,variant_label,solver,mesh_mode,component,unit,time_index,elapsed_seconds,time_label,value,source
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,5,13046400.0,151.0 d,-0.13303374422317313,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,6,15638400.0,181.0 d,-0.22076660138038978,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,7,18316800.0,212.0 d,-0.310940500548384,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,8,20995200.0,243.0 d,-0.22318458145082964,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,9,23587200.0,273.0 d,-0.1470421533101664,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,10,26265600.0,304.0 d,0.011727125050466197,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,11,28857600.0,334.0 d,0.2653743341334684,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,12,31536000.0,365.0 d,0.37147458446563586,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,0,0.0,0.0 d,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,surface_excess_total_m3_s,m3/s,1,2678400.0,31.0 d,0.18216529508402823,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
