date_obs_elab,resultat_obs_elab,grandeur_hydro_elab,libelle_qualification,specific_discharge
1977-12-23,0.491,QmnJ,Bonne,0.04084858569051581
1977-12-24,0.493,QmnJ,Bonne,0.04101497504159734
1977-12-25,0.494,QmnJ,Bonne,0.0410981697171381
1977-12-26,0.495,QmnJ,Bonne,0.04118136439267887
1977-12-27,0.497,QmnJ,Bonne,0.0413477537437604
1977-12-28,0.498,QmnJ,Bonne,0.041430948419301165
1977-12-29,0.499,QmnJ,Bonne,0.04151414309484193
1977-12-30,0.501,QmnJ,Bonne,0.041680532445923464
1977-12-31,0.502,QmnJ,Bonne,0.04176372712146423
1978-01-01,0.503,QmnJ,Bonne,0.04184692179700499
1978-01-02,0.504,QmnJ,Bonne,0.041930116472545756
1978-01-03,0.504,QmnJ,Bonne,0.041930116472545756
1978-01-04,0.497,QmnJ,Bonne,0.0413477537437604
1978-01-05,0.485,QmnJ,Bonne,0.040349417637271213
1978-01-06,0.472,QmnJ,Bonne,0.03926788685524126
1978-01-07,0.466,QmnJ,Bonne,0.03876871880199668
1978-01-08,0.466,QmnJ,Bonne,0.03876871880199668
1978-01-09,0.476,QmnJ,Bonne,0.039600665557404324
1978-01-10,0.472,QmnJ,Bonne,0.03926788685524126
1978-01-11,0.644,QmnJ,Bonne,0.053577371048252914
1978-01-12,0.56,QmnJ,Bonne,0.046589018302828626
1978-01-13,0.529,QmnJ,Bonne,0.044009983361064896
1978-01-14,0.52,QmnJ,Bonne,0.04326123128119801
1978-01-15,0.506,QmnJ,Bonne,0.04209650582362729
1978-01-16,0.51,QmnJ,Bonne,0.04242928452579035
1978-01-17,0.543,QmnJ,Bonne,0.04517470881863561
1978-01-18,0.523,QmnJ,Bonne,0.043510815307820305
1978-01-19,0.597,QmnJ,Bonne,0.04966722129783694
1978-01-20,0.563,QmnJ,Bonne,0.04683860232945091
1978-01-21,0.547,QmnJ,Bonne,0.045507487520798674
1978-01-22,0.645,QmnJ,Bonne,0.05366056572379368
1978-01-23,0.673,QmnJ,Bonne,0.05599001663893512
1978-01-24,0.908,QmnJ,Bonne,0.07554076539101498
1978-01-25,0.711,QmnJ,Bonne,0.059151414309484195
1978-01-26,0.699,QmnJ,Bonne,0.05815307820299501
1978-01-27,0.797,QmnJ,Bonne,0.06630615640599002
1978-01-28,1.546,QmnJ,Douteuse,0.1286189683860233
1978-01-29,0.873,QmnJ,Bonne,0.0726289517470882
1978-01-30,0.759,QmnJ,Bonne,0.06314475873544094
1978-01-31,0.721,QmnJ,Bonne,0.05998336106489185
1978-02-01,0.719,QmnJ,Bonne,0.05981697171381031
1978-02-02,0.688,QmnJ,Bonne,0.05723793677204659
1978-02-03,0.679,QmnJ,Bonne,0.05648918469217971
1978-02-04,0.705,QmnJ,Bonne,0.0586522462562396
1978-02-05,0.68,QmnJ,Bonne,0.05657237936772047
1978-02-06,0.674,QmnJ,Bonne,0.05607321131447588
1978-02-07,0.657,QmnJ,Bonne,0.054658901830282866
1978-02-08,0.654,QmnJ,Bonne,0.05440931780366057
1978-02-09,0.64,QmnJ,Bonne,0.05324459234608985
1978-02-10,0.623,QmnJ,Bonne,0.05183028286189684
1978-02-11,0.617,QmnJ,Bonne,0.051331114808652246
1978-02-12,0.603,QmnJ,Bonne,0.05016638935108153
1978-02-13,0.48,QmnJ,Bonne,0.03993344425956739
1978-02-14,0.335,QmnJ,Bonne,0.02787021630615641
1978-02-15,0.378,QmnJ,Bonne,0.03144758735440932
1978-02-16,0.543,QmnJ,Bonne,0.04517470881863561
1978-02-17,0.336,QmnJ,Bonne,0.027953410981697173
1978-02-18,0.497,QmnJ,Bonne,0.0413477537437604
1978-02-19,0.863,QmnJ,Bonne,0.07179700499168054
1978-02-20,0.483,QmnJ,Bonne,0.040183028286189686
1978-02-21,0.464,QmnJ,Bonne,0.03860232945091514
1978-02-22,0.415,QmnJ,Bonne,0.034525790349417634
1978-02-23,0.38,QmnJ,Bonne,0.03161397670549085
1978-02-24,0.341,QmnJ,Bonne,0.028369384359401003
1978-02-25,0.586,QmnJ,Bonne,0.048752079866888516
1978-02-26,0.584,QmnJ,Bonne,0.04858569051580699
1978-02-27,0.55,QmnJ,Bonne,0.04575707154742097
1978-02-28,0.489,QmnJ,Bonne,0.040682196339434276
1978-03-01,0.451,QmnJ,Bonne,0.03752079866888519
1978-03-02,0.726,QmnJ,Bonne,0.060399334442595674
1978-03-03,0.468,QmnJ,Bonne,0.038935108153078206
1978-03-04,0.398,QmnJ,Bonne,0.03311148086522463
1978-03-13,0.245,QmnJ,Bonne,0.02038269550748752
1978-03-14,0.525,QmnJ,Bonne,0.04367720465890183
1978-03-15,0.358,QmnJ,Bonne,0.02978369384359401
1978-03-16,0.716,QmnJ,Bonne,0.05956738768718802
1978-03-17,0.444,QmnJ,Bonne,0.03693843594009984
1978-03-18,0.332,QmnJ,Bonne,0.027620632279534114
1978-03-19,0.315,QmnJ,Bonne,0.0262063227953411
1978-03-20,0.362,QmnJ,Bonne,0.030116472545757073
1978-03-21,0.328,QmnJ,Bonne,0.02728785357737105
1978-03-22,0.414,QmnJ,Bonne,0.03444259567387687
1978-03-23,0.402,QmnJ,Bonne,0.03344425956738769
1978-03-24,0.332,QmnJ,Bonne,0.027620632279534114
1978-03-25,0.334,QmnJ,Bonne,0.02778702163061564
1978-03-26,0.345,QmnJ,Bonne,0.02870216306156406
1978-03-27,0.348,QmnJ,Bonne,0.028951747088186354
1978-03-28,0.386,QmnJ,Bonne,0.032113144758735446
1978-03-29,0.331,QmnJ,Bonne,0.027537437603993346
1978-03-30,0.308,QmnJ,Bonne,0.02562396006655574
1978-03-31,0.385,QmnJ,Bonne,0.032029950083194675
1978-04-01,0.424,QmnJ,Bonne,0.035274542429284524
1978-04-02,0.365,QmnJ,Bonne,0.03036605657237937
1978-04-03,0.343,QmnJ,Bonne,0.02853577371048253
1978-04-04,0.334,QmnJ,Bonne,0.02778702163061564
1978-04-05,0.328,QmnJ,Bonne,0.02728785357737105
1978-04-06,0.308,QmnJ,Bonne,0.02562396006655574
1978-04-07,0.292,QmnJ,Bonne,0.024292845257903494
1978-04-08,0.281,QmnJ,Bonne,0.023377703826955077
1978-04-09,0.271,QmnJ,Bonne,0.022545757071547424
1978-04-10,0.251,QmnJ,Bonne,0.020881863560732114
1978-04-11,0.251,QmnJ,Bonne,0.020881863560732114
1978-04-12,0.251,QmnJ,Bonne,0.020881863560732114
1978-04-13,0.251,QmnJ,Bonne,0.020881863560732114
1978-04-14,0.246,QmnJ,Bonne,0.020465890183028287
1978-04-15,0.23,QmnJ,Bonne,0.01913477537437604
1978-04-16,0.228,QmnJ,Bonne,0.01896838602329451
1978-04-17,0.236,QmnJ,Bonne,0.01963394342762063
1978-04-18,0.26,QmnJ,Bonne,0.021630615640599003
1978-04-19,0.272,QmnJ,Bonne,0.022628951747088188
1978-04-20,0.296,QmnJ,Bonne,0.024625623960066557
1978-04-21,0.268,QmnJ,Bonne,0.02229617304492513
1978-04-22,0.262,QmnJ,Bonne,0.021797004991680535
1978-04-23,0.248,QmnJ,Bonne,0.02063227953410982
1978-04-24,0.236,QmnJ,Bonne,0.01963394342762063
1978-04-25,0.236,QmnJ,Bonne,0.01963394342762063
1978-04-26,0.25,QmnJ,Bonne,0.02079866888519135
1978-04-27,0.246,QmnJ,Bonne,0.020465890183028287
1978-04-28,0.376,QmnJ,Bonne,0.031281198003327786
1978-04-29,0.382,QmnJ,Bonne,0.03178036605657238
1978-04-30,0.388,QmnJ,Bonne,0.032279534109816974
1978-05-01,0.278,QmnJ,Bonne,0.023128119800332782
1978-05-02,0.24,QmnJ,Bonne,0.019966722129783693
1978-05-03,0.232,QmnJ,Bonne,0.01930116472545757
1978-05-04,0.324,QmnJ,Bonne,0.02695507487520799
1978-05-05,0.4,QmnJ,Bonne,0.03327787021630616
1978-05-06,0.312,QmnJ,Bonne,0.025956738768718804
1978-05-07,0.3,QmnJ,Bonne,0.024958402662229616
1978-05-08,0.328,QmnJ,Bonne,0.02728785357737105
1978-05-09,0.356,QmnJ,Bonne,0.02961730449251248
1978-05-10,0.308,QmnJ,Bonne,0.02562396006655574
1978-05-11,0.281,QmnJ,Bonne,0.023377703826955077
1978-05-12,0.27,QmnJ,Bonne,0.022462562396006656
1978-05-13,0.266,QmnJ,Bonne,0.022129783693843597
1978-05-14,0.266,QmnJ,Bonne,0.022129783693843597
1978-05-15,0.266,QmnJ,Bonne,0.022129783693843597
1978-05-16,0.254,QmnJ,Bonne,0.02113144758735441
1978-05-17,0.265,QmnJ,Bonne,0.02204658901830283
1978-05-18,0.564,QmnJ,Bonne,0.046921797004991675
1978-05-19,0.357,QmnJ,Bonne,0.029700499168053243
1978-05-20,0.29,QmnJ,Bonne,0.024126455906821963
1978-05-21,0.251,QmnJ,Bonne,0.020881863560732114
1978-05-22,0.216,QmnJ,Bonne,0.017970049916805324
1978-05-23,0.201,QmnJ,Bonne,0.016722129783693845
1978-05-24,0.183,QmnJ,Bonne,0.015224625623960066
1978-05-25,0.167,QmnJ,Bonne,0.01389351081530782
1978-05-26,0.163,QmnJ,Bonne,0.01356073211314476
1978-05-27,0.156,QmnJ,Bonne,0.012978369384359402
1978-05-28,0.147,QmnJ,Bonne,0.012229617304492513
1978-05-29,0.143,QmnJ,Bonne,0.01189683860232945
1978-05-30,0.132,QmnJ,Bonne,0.010981697171381033
1978-05-31,0.126,QmnJ,Bonne,0.010482529118136439
1978-06-01,0.126,QmnJ,Bonne,0.010482529118136439
1978-06-02,0.123,QmnJ,Bonne,0.010232945091514144
1978-06-03,0.112,QmnJ,Bonne,0.009317803660565725
1978-06-04,0.108,QmnJ,Bonne,0.008985024958402662
1978-06-05,0.113,QmnJ,Bonne,0.00940099833610649
1978-06-06,0.117,QmnJ,Bonne,0.009733777038269551
1978-06-07,0.129,QmnJ,Bonne,0.010732113144758736
1978-06-08,0.113,QmnJ,Bonne,0.00940099833610649
1978-06-09,0.104,QmnJ,Bonne,0.008652246256239601
1978-06-10,0.094,QmnJ,Bonne,0.007820299500831946
1978-06-11,0.098,QmnJ,Bonne,0.008153078202995009
1978-06-12,0.116,QmnJ,Bonne,0.009650582362728786
1978-06-13,0.116,QmnJ,Bonne,0.009650582362728786
1978-06-14,0.109,QmnJ,Bonne,0.009068219633943428
1978-06-15,0.108,QmnJ,Bonne,0.008985024958402662
1978-06-16,0.111,QmnJ,Bonne,0.00923460898502496
1978-06-17,0.126,QmnJ,Bonne,0.010482529118136439
1978-06-18,0.121,QmnJ,Bonne,0.010066555740432612
1978-06-19,0.118,QmnJ,Bonne,0.009816971713810315
1978-06-20,0.107,QmnJ,Bonne,0.008901830282861897
1978-06-21,0.096,QmnJ,Bonne,0.007986688851913478
1978-06-22,0.112,QmnJ,Bonne,0.009317803660565725
1978-06-23,0.326,QmnJ,Bonne,0.02712146422628952
1978-06-24,0.322,QmnJ,Bonne,0.026788685524126457
1978-06-25,0.274,QmnJ,Bonne,0.02279534109816972
1978-06-26,0.233,QmnJ,Bonne,0.01938435940099834
1978-06-27,0.228,QmnJ,Bonne,0.01896838602329451
1978-06-28,0.221,QmnJ,Bonne,0.01838602329450915
1978-06-29,0.221,QmnJ,Bonne,0.01838602329450915
1978-06-30,0.212,QmnJ,Bonne,0.017637271214642262
1978-07-01,0.188,QmnJ,Bonne,0.015640599001663893
1978-07-02,0.185,QmnJ,Bonne,0.015391014975041598
1978-07-03,0.201,QmnJ,Bonne,0.016722129783693845
1978-07-04,0.202,QmnJ,Bonne,0.016805324459234612
1978-07-05,0.191,QmnJ,Bonne,0.01589018302828619
1978-07-06,0.188,QmnJ,Bonne,0.015640599001663893
1978-07-07,0.168,QmnJ,Bonne,0.013976705490848586
1978-07-08,0.155,QmnJ,Bonne,0.012895174708818636
1978-07-09,0.165,QmnJ,Bonne,0.013727121464226291
1978-07-10,0.167,QmnJ,Bonne,0.01389351081530782
1978-07-11,0.177,QmnJ,Bonne,0.014725457570715474
1978-07-12,0.177,QmnJ,Bonne,0.014725457570715474
1978-07-13,0.162,QmnJ,Bonne,0.013477537437603994
1978-07-14,0.143,QmnJ,Bonne,0.01189683860232945
1978-07-15,0.133,QmnJ,Bonne,0.011064891846921799
1978-07-16,0.124,QmnJ,Bonne,0.01031613976705491
1978-07-17,0.114,QmnJ,Bonne,0.009484193011647254
1978-07-18,0.111,QmnJ,Bonne,0.00923460898502496
1978-07-19,0.112,QmnJ,Bonne,0.009317803660565725
1978-07-20,0.115,QmnJ,Bonne,0.00956738768718802
1978-07-21,0.101,QmnJ,Bonne,0.008402662229617306
1978-07-22,0.091,QmnJ,Bonne,0.00757071547420965
1978-07-23,0.091,QmnJ,Bonne,0.00757071547420965
1978-07-24,0.093,QmnJ,Bonne,0.007737104825291182
1978-07-25,0.087,QmnJ,Bonne,0.0072379367720465885
1978-07-26,0.106,QmnJ,Bonne,0.008818635607321131
1978-07-27,0.101,QmnJ,Bonne,0.008402662229617306
1978-07-28,0.086,QmnJ,Bonne,0.007154742096505824
1978-07-29,0.08,QmnJ,Bonne,0.0066555740432612314
1978-07-30,0.115,QmnJ,Bonne,0.00956738768718802
1978-07-31,0.159,QmnJ,Bonne,0.013227953410981697
1978-08-01,0.221,QmnJ,Bonne,0.01838602329450915
1978-08-02,0.178,QmnJ,Bonne,0.01480865224625624
1978-08-03,0.158,QmnJ,Bonne,0.013144758735440932
1978-08-04,0.131,QmnJ,Bonne,0.010898502495840267
1978-08-05,0.114,QmnJ,Bonne,0.009484193011647254
1978-08-06,0.209,QmnJ,Bonne,0.017387687188019967
1978-08-07,0.168,QmnJ,Bonne,0.013976705490848586
1978-08-08,0.143,QmnJ,Bonne,0.01189683860232945
1978-08-09,0.133,QmnJ,Bonne,0.011064891846921799
1978-08-10,0.117,QmnJ,Bonne,0.009733777038269551
1978-08-11,0.106,QmnJ,Bonne,0.008818635607321131
1978-08-12,0.099,QmnJ,Bonne,0.008236272878535775
1978-08-13,0.094,QmnJ,Bonne,0.007820299500831946
1978-08-14,0.087,QmnJ,Bonne,0.0072379367720465885
1978-08-15,0.077,QmnJ,Bonne,0.006405990016638935
1978-08-16,0.063,QmnJ,Bonne,0.0052412645590682195
1978-08-17,0.055,QmnJ,Bonne,0.004575707154742097
1978-08-18,0.047,QmnJ,Bonne,0.003910149750415973
1978-08-19,0.028,QmnJ,Bonne,0.0023294509151414312
1978-08-20,0.012,QmnJ,Bonne,0.0009983361064891847
1978-12-04,0.0,QmnJ,Bonne,0.0
1978-12-05,0.0,QmnJ,Bonne,0.0
1978-12-06,0.0,QmnJ,Bonne,0.0
1978-12-07,0.0,QmnJ,Bonne,0.0
1978-12-08,0.081,QmnJ,Bonne,0.006738768718801997
1978-12-09,0.1,QmnJ,Bonne,0.00831946755407654
1978-12-10,0.191,QmnJ,Bonne,0.01589018302828619
1978-12-11,0.178,QmnJ,Bonne,0.01480865224625624
1978-12-12,0.309,QmnJ,Bonne,0.025707154742096505
1978-12-13,0.493,QmnJ,Bonne,0.04101497504159734
1978-12-14,0.465,QmnJ,Bonne,0.03868552412645591
1978-12-15,0.353,QmnJ,Bonne,0.029367720465890184
1978-12-16,0.272,QmnJ,Bonne,0.022628951747088188
1978-12-17,0.202,QmnJ,Bonne,0.016805324459234612
1978-12-18,0.17,QmnJ,Bonne,0.014143094841930118
1978-12-19,0.16,QmnJ,Bonne,0.013311148086522463
1978-12-20,0.155,QmnJ,Bonne,0.012895174708818636
1978-12-21,0.153,QmnJ,Bonne,0.012728785357737105
1978-12-22,0.146,QmnJ,Bonne,0.012146422628951747
1978-12-23,0.181,QmnJ,Bonne,0.015058236272878537
1978-12-24,0.467,QmnJ,Bonne,0.03885191347753744
1978-12-25,0.375,QmnJ,Bonne,0.03119800332778702
1978-12-26,0.375,QmnJ,Bonne,0.03119800332778702
1978-12-27,0.357,QmnJ,Bonne,0.029700499168053243
1978-12-28,0.582,QmnJ,Bonne,0.04841930116472545
1978-12-29,0.555,QmnJ,Bonne,0.0461730449251248
1978-12-30,0.564,QmnJ,Bonne,0.046921797004991675
1978-12-31,0.637,QmnJ,Bonne,0.05299500831946756
1979-01-01,0.542,QmnJ,Bonne,0.04509151414309485
1979-01-02,0.498,QmnJ,Bonne,0.041430948419301165
1979-01-03,0.468,QmnJ,Bonne,0.038935108153078206
1979-01-04,0.481,QmnJ,Bonne,0.04001663893510815
1979-01-05,0.465,QmnJ,Bonne,0.03868552412645591
1979-01-06,0.432,QmnJ,Bonne,0.03594009983361065
1979-01-08,0.409,QmnJ,Bonne,0.034026622296173044
1979-01-09,0.578,QmnJ,Bonne,0.0480865224625624
1979-01-10,0.703,QmnJ,Bonne,0.05848585690515807
1979-01-11,0.635,QmnJ,Bonne,0.052828618968386025
1979-01-12,0.582,QmnJ,Bonne,0.04841930116472545
1979-01-13,0.566,QmnJ,Bonne,0.04708818635607321
1979-01-14,0.552,QmnJ,Bonne,0.0459234608985025
1979-01-15,0.544,QmnJ,Bonne,0.045257903494176376
1979-01-16,0.541,QmnJ,Bonne,0.045008319467554084
1979-01-17,0.535,QmnJ,Bonne,0.044509151414309486
1979-01-18,0.528,QmnJ,Bonne,0.04392678868552413
1979-01-19,0.591,QmnJ,Bonne,0.04916805324459234
1979-01-20,0.666,QmnJ,Bonne,0.055407653910149755
1979-01-21,0.564,QmnJ,Bonne,0.046921797004991675
1979-01-29,0.602,QmnJ,Bonne,0.05008319467554077
1979-01-30,0.609,QmnJ,Bonne,0.05066555740432612
1979-01-31,0.585,QmnJ,Bonne,0.04866888519134775
1979-02-01,0.665,QmnJ,Bonne,0.05532445923460899
1979-02-02,0.747,QmnJ,Bonne,0.06214642262895175
1979-02-03,0.673,QmnJ,Bonne,0.05599001663893512
1979-02-04,0.699,QmnJ,Bonne,0.05815307820299501
1979-02-05,0.906,QmnJ,Bonne,0.07537437603993345
1979-02-06,0.778,QmnJ,Bonne,0.06472545757071548
1979-02-07,0.894,QmnJ,Bonne,0.07437603993344426
1979-02-08,0.817,QmnJ,Bonne,0.06797004991680532
1979-02-09,0.949,QmnJ,Bonne,0.07895174708818635
1979-02-10,0.923,QmnJ,Bonne,0.07678868552412646
1979-02-11,0.97,QmnJ,Bonne,0.08069883527454243
1979-02-12,1.084,QmnJ,Bonne,0.0901830282861897
1979-02-13,1.258,QmnJ,Bonne,0.10465890183028287
1979-02-14,0.868,QmnJ,Bonne,0.07221297836938437
1979-02-15,0.781,QmnJ,Bonne,0.06497504159733777
1979-02-16,0.772,QmnJ,Bonne,0.06422628951747089
1979-02-17,0.785,QmnJ,Bonne,0.06530782029950084
1979-02-18,0.767,QmnJ,Bonne,0.06381031613976706
1979-02-19,0.747,QmnJ,Bonne,0.06214642262895175
1979-02-20,0.728,QmnJ,Bonne,0.0605657237936772
1979-02-21,0.71,QmnJ,Bonne,0.059068219633943424
1979-02-22,0.692,QmnJ,Bonne,0.057570715474209645
1979-02-23,0.674,QmnJ,Bonne,0.05607321131447588
1979-02-24,0.656,QmnJ,Bonne,0.0545757071547421
1979-02-25,0.639,QmnJ,Bonne,0.05316139767054909
1979-02-26,0.636,QmnJ,Bonne,0.05291181364392679
1979-02-27,0.622,QmnJ,Bonne,0.05174708818635607
1979-02-28,0.644,QmnJ,Bonne,0.053577371048252914
1979-03-01,0.639,QmnJ,Bonne,0.05316139767054909
1979-03-02,0.629,QmnJ,Bonne,0.052329450915141434
1979-03-03,0.623,QmnJ,Bonne,0.05183028286189684
1979-03-04,0.646,QmnJ,Bonne,0.05374376039933445
1979-03-05,0.636,QmnJ,Bonne,0.05291181364392679
1979-03-06,0.642,QmnJ,Bonne,0.053410981697171386
1979-03-07,0.645,QmnJ,Bonne,0.05366056572379368
1979-03-08,0.618,QmnJ,Bonne,0.05141430948419301
1979-03-09,0.615,QmnJ,Bonne,0.05116472545757072
1979-03-10,0.628,QmnJ,Bonne,0.05224625623960067
1979-03-11,0.62,QmnJ,Bonne,0.051580698835274545
1979-03-12,0.617,QmnJ,Bonne,0.051331114808652246
1979-03-13,0.617,QmnJ,Bonne,0.051331114808652246
1979-03-14,0.617,QmnJ,Bonne,0.051331114808652246
1979-03-15,0.62,QmnJ,Bonne,0.051580698835274545
1979-03-16,0.633,QmnJ,Bonne,0.0526622296173045
1979-03-17,0.617,QmnJ,Bonne,0.051331114808652246
1979-03-19,0.679,QmnJ,Bonne,0.05648918469217971
1979-03-20,0.646,QmnJ,Bonne,0.05374376039933445
1979-03-21,0.622,QmnJ,Bonne,0.05174708818635607
1979-03-22,0.644,QmnJ,Bonne,0.053577371048252914
1979-03-23,0.642,QmnJ,Bonne,0.053410981697171386
1979-03-24,0.657,QmnJ,Bonne,0.054658901830282866
1979-03-25,0.816,QmnJ,Bonne,0.06788685524126456
1979-03-26,0.689,QmnJ,Bonne,0.05732113144758735
1979-03-27,0.684,QmnJ,Bonne,0.056905158069883534
1979-03-28,0.719,QmnJ,Bonne,0.05981697171381031
1979-03-29,0.7,QmnJ,Bonne,0.05823627287853577
1979-03-30,0.734,QmnJ,Bonne,0.0610648918469218
1979-03-31,0.69,QmnJ,Bonne,0.05740432612312812
1979-04-01,0.68,QmnJ,Bonne,0.05657237936772047
1979-04-02,0.694,QmnJ,Bonne,0.05773710482529118
1979-04-03,0.709,QmnJ,Bonne,0.05898502495840266
1979-04-04,0.724,QmnJ,Bonne,0.060232945091514146
1979-04-05,0.739,QmnJ,Bonne,0.061480865224625626
1979-04-06,0.754,QmnJ,Bonne,0.06272878535773711
1979-04-07,0.769,QmnJ,Bonne,0.06397670549084859
1979-04-08,0.782,QmnJ,Bonne,0.06505823627287854
1979-04-09,0.78,QmnJ,Bonne,0.064891846921797
1979-04-10,0.764,QmnJ,Bonne,0.06356073211314477
1979-04-11,0.764,QmnJ,Bonne,0.06356073211314477
1979-04-12,0.764,QmnJ,Bonne,0.06356073211314477
1979-04-13,0.733,QmnJ,Bonne,0.060981697171381036
1979-04-14,0.711,QmnJ,Bonne,0.059151414309484195
1979-04-15,0.693,QmnJ,Bonne,0.057653910149750416
1979-04-16,0.679,QmnJ,Bonne,0.05648918469217971
1979-04-17,0.673,QmnJ,Bonne,0.05599001663893512
1979-04-18,0.657,QmnJ,Bonne,0.054658901830282866
1979-04-19,0.657,QmnJ,Bonne,0.054658901830282866
1979-04-20,0.652,QmnJ,Bonne,0.05424292845257904
1979-04-21,0.663,QmnJ,Bonne,0.05515806988352746
1979-04-22,0.669,QmnJ,Bonne,0.055657237936772054
1979-04-23,0.657,QmnJ,Bonne,0.054658901830282866
1979-04-24,0.672,QmnJ,Bonne,0.055906821963394346
1979-04-25,0.65,QmnJ,Bonne,0.054076539101497505
1979-04-26,0.633,QmnJ,Bonne,0.0526622296173045
1979-04-27,0.613,QmnJ,Bonne,0.050998336106489184
1979-04-28,0.598,QmnJ,Bonne,0.049750415973377704
1979-04-29,0.605,QmnJ,Bonne,0.05033277870216306
1979-04-30,0.617,QmnJ,Bonne,0.051331114808652246
1979-05-01,0.608,QmnJ,Bonne,0.05058236272878536
1979-05-02,0.609,QmnJ,Bonne,0.05066555740432612
1979-05-03,0.588,QmnJ,Bonne,0.04891846921797005
1979-05-04,0.579,QmnJ,Bonne,0.04816971713810316
1979-05-05,0.553,QmnJ,Bonne,0.046006655574043265
1979-05-06,0.537,QmnJ,Bonne,0.04467554076539102
1979-05-07,0.517,QmnJ,Bonne,0.04301164725457571
1979-05-08,0.501,QmnJ,Bonne,0.041680532445923464
1979-05-09,0.481,QmnJ,Bonne,0.04001663893510815
1979-05-10,0.464,QmnJ,Bonne,0.03860232945091514
1979-05-11,0.447,QmnJ,Bonne,0.03718801996672213
1979-05-12,0.447,QmnJ,Bonne,0.03718801996672213
1979-05-13,0.471,QmnJ,Bonne,0.0391846921797005
1979-05-14,0.468,QmnJ,Bonne,0.038935108153078206
1979-05-15,0.304,QmnJ,Bonne,0.02529118136439268
1979-05-16,0.281,QmnJ,Bonne,0.023377703826955077
1979-05-17,0.305,QmnJ,Bonne,0.025374376039933446
1979-05-18,0.281,QmnJ,Bonne,0.023377703826955077
1979-05-19,0.264,QmnJ,Bonne,0.021963394342762066
1979-05-20,0.262,QmnJ,Bonne,0.021797004991680535
1979-05-21,0.384,QmnJ,Bonne,0.03194675540765391
1979-05-22,0.418,QmnJ,Bonne,0.03477537437603993
1979-05-23,0.477,QmnJ,Bonne,0.03968386023294509
1979-05-24,0.393,QmnJ,Bonne,0.0326955074875208
1979-05-25,0.379,QmnJ,Bonne,0.031530782029950084
1979-05-26,0.726,QmnJ,Bonne,0.060399334442595674
1979-05-27,0.554,QmnJ,Bonne,0.046089850249584036
1979-05-28,0.353,QmnJ,Bonne,0.029367720465890184
1979-05-29,0.61,QmnJ,Bonne,0.05074875207986689
1979-05-30,0.423,QmnJ,Bonne,0.03519134775374376
1979-05-31,0.33,QmnJ,Bonne,0.027454242928452582
1979-06-01,0.277,QmnJ,Bonne,0.023044925124792018
1979-06-02,0.266,QmnJ,Bonne,0.022129783693843597
1979-06-03,0.262,QmnJ,Bonne,0.021797004991680535
1979-06-04,0.245,QmnJ,Bonne,0.02038269550748752
1979-06-05,0.225,QmnJ,Bonne,0.018718801996672214
1979-06-06,0.202,QmnJ,Bonne,0.016805324459234612
1979-06-07,0.189,QmnJ,Bonne,0.01572379367720466
1979-06-08,0.19,QmnJ,Bonne,0.015806988352745424
1979-06-09,0.187,QmnJ,Bonne,0.015557404326123129
1979-06-10,0.424,QmnJ,Bonne,0.035274542429284524
1979-06-11,0.282,QmnJ,Bonne,0.023460898502495837
1979-06-12,0.221,QmnJ,Bonne,0.01838602329450915
1979-06-13,0.204,QmnJ,Bonne,0.01697171381031614
1979-06-14,0.179,QmnJ,Bonne,0.014891846921797005
1979-06-15,0.18,QmnJ,Bonne,0.014975041597337771
1979-06-16,0.159,QmnJ,Bonne,0.013227953410981697
1979-06-17,0.142,QmnJ,Bonne,0.011813643926788684
1979-06-18,0.14,QmnJ,Bonne,0.011647254575707157
1979-06-19,0.132,QmnJ,Bonne,0.010981697171381033
1979-06-20,0.127,QmnJ,Bonne,0.010565723793677205
1979-06-21,0.123,QmnJ,Bonne,0.010232945091514144
1979-06-22,0.123,QmnJ,Bonne,0.010232945091514144
1979-06-23,0.116,QmnJ,Bonne,0.009650582362728786
1979-06-24,0.116,QmnJ,Bonne,0.009650582362728786
1979-06-25,0.116,QmnJ,Bonne,0.009650582362728786
1979-06-26,0.116,QmnJ,Bonne,0.009650582362728786
1979-06-27,0.11,QmnJ,Bonne,0.009151414309484194
1979-06-28,0.096,QmnJ,Bonne,0.007986688851913478
1979-06-29,0.095,QmnJ,Bonne,0.007903494176372712
1979-06-30,0.091,QmnJ,Bonne,0.00757071547420965
1979-07-01,0.087,QmnJ,Bonne,0.0072379367720465885
1979-07-02,0.084,QmnJ,Bonne,0.006988352745424293
1979-07-03,0.082,QmnJ,Bonne,0.006821963394342763
1979-07-04,0.075,QmnJ,Bonne,0.006239600665557404
1979-07-05,0.068,QmnJ,Bonne,0.005657237936772047
1979-07-06,0.066,QmnJ,Bonne,0.0054908485856905165
1979-07-07,0.06,QmnJ,Bonne,0.004991680532445923
1979-07-08,0.064,QmnJ,Bonne,0.005324459234608985
1979-07-09,0.064,QmnJ,Bonne,0.005324459234608985
1979-07-10,0.062,QmnJ,Bonne,0.005158069883527455
1979-07-11,0.055,QmnJ,Bonne,0.004575707154742097
1979-07-12,0.056,QmnJ,Bonne,0.0046589018302828624
1979-07-13,0.049,QmnJ,Bonne,0.0040765391014975045
1979-07-14,0.041,QmnJ,Bonne,0.0034109816971713814
1979-07-15,0.043,QmnJ,Bonne,0.003577371048252912
1979-07-16,0.045,QmnJ,Bonne,0.0037437603993344427
1979-07-17,0.041,QmnJ,Bonne,0.0034109816971713814
